"V1","V2"
"Bergen Ct",30
"Berkey Ave",1
"Bialystoker St",11
"Broun Pl",50
"Burnet Pl",7
"C I A",1
"C P W",10
"C.I AVE",1
"C/E E 82",1
"C/N OF JORLEAMON ST",1
"C/N OF SANDS",1
"C/O 10 AV",1
"C/O 100 ST ATLANTIC",1
"C/O 101 ST AND",1
"C/O 102 MADISON",1
"C/O 103 AVE",12
"C/O 105 STREET",1
"C/O 107 ST",11
"C/O 107 ST AND",1
"C/O 11 AVE AND",1
"C/O 112 ST",9
"C/O 114DR AND",1
"C/O 115 RD AND",4
"C/O 115+ VANWYCKAVE",1
"C/O 116 AVE AND",2
"C/O 118 RD",6
"C/O 119 STREET",2
"C/O 120",2
"C/O 120 AVE AND",2
"C/O 122 ROCKAWAY BLV",1
"C/O 125 AVE",2
"C/O 129 AND FOCH",1
"C/O 130 ST AND",1
"C/O 131-130 ST",1
"C/O 132",3
"C/O 133 AND",1
"C/O 133 AV AND",2
"C/O 133 RD",1
"C/O 133 ST",15
"C/O 135 AVE AND",1
"C/O 136 AV AND",1
"C/O 137 AVE AND",4
"C/O 139 RD",1
"C/O 13TH",2
"C/O 14 ST",10
"C/O 14 STREET",7
"C/O 140 ST AND",1
"C/O 141 ST AND",2
"C/O 143",4
"C/O 143 LENOX AVE",1
"C/O 144 AVE AND",5
"C/O 145 RD",2
"C/O 146",8
"C/O 147 AVE AND",1
"C/O 149 ST AND",1
"C/O 150 ST 73 AVE",1
"C/O 151 AVE AND",1
"C/O 154 AND",2
"C/O 164 PL",11
"C/O 166 SAINT NICK",1
"C/O 1730 105 AVE",1
"C/O 178",5
"C/O 179 PL",3
"C/O 18 AVE AND",2
"C/O 18 ST",3
"C/O 183 PL",1
"C/O 186",2
"C/O 186 LN",13
"C/O 188 ST",9
"C/O 191",2
"C/O 191 AND",1
"C/O 194 ST AND",1
"C/O 196",4
"C/O 199 ST AND",3
"C/O 19TH ST",1
"C/O 202 ST",7
"C/O 207 STREET",1
"C/O 208 ST",6
"C/O 20TH LN",1
"C/O 21 AVE AND",3
"C/O 211 ST",11
"C/O 212",2
"C/O 212 STREET",1
"C/O 213 ST",17
"C/O 213TH ST",3
"C/O 215 ST",5
"C/O 22 ST",3
"C/O 221 STREET",2
"C/O 23 ST",22
"C/O 231 STREET",2
"C/O 232 ST",6
"C/O 238 ST",2
"C/O 24TH RD",2
"C/O 254 ST",2
"C/O 2ND ST",2
"C/O 34 ST ASTORIA BL",1
"C/O 3496 BROADWAY",1
"C/O 35 AVE AND",1
"C/O 3RD AVE DOUGLASS",1
"C/O 42ND ST",3
"C/O 43 AVE",16
"C/O 43 ST",13
"C/O 46 ST AND",2
"C/O 47 AVE",17
"C/O 47 ST",8
"C/O 4TH STREET",1
"C/O 50",5
"C/O 50FT SOUTH ST",1
"C/O 51 AVE",5
"C/O 53",5
"C/O 53 AND 6",2
"C/O 53 ST",9
"C/O 55",3
"C/O 56",3
"C/O 56 AVE 225 ST",1
"C/O 57ND",1
"C/O 57TH STREET",1
"C/O 59TH ST",2
"C/O 6",1
"C/O 62 DR",12
"C/O 635 1ST AVE",1
"C/O 64 AV",1
"C/O 646 11TH AVE",1
"C/O 65 ST",13
"C/O 66 AVE",9
"C/O 66 STREET",1
"C/O 67 STREET",1
"C/O 69 AVE",22
"C/O 6TH AVE",16
"C/O 70 AVE AND",1
"C/O 70 ROAD",5
"C/O 71 CRES AND",3
"C/O 71 RD",6
"C/O 73 AVE",21
"C/O 78",3
"C/O 78 ST",20
"C/O 8 AVE",7
"C/O 81ST ST",2
"C/O 83RD ST",1
"C/O 85 STREET AND",1
"C/O 87 RD",4
"C/O 87 ST",5
"C/O 87TH STREET",1
"C/O 8800 SHORE FRONT",1
"C/O 90TH ST",3
"C/O 93 AVE AND",1
"C/O 94 AVE",7
"C/O 99TH ST",2
"C/O AGUILAR",2
"C/O ALABAMA",1
"C/O ALBERMARLE RD",6
"C/O AMHERST AVE",1
"C/O AMST",1
"C/O ANDREWS AVE",22
"C/O ARCHER AND",2
"C/O ARDEN AVE",6
"C/O ASH AVE",4
"C/O ASTORIA PARK SOU",3
"C/O ATKINS AVE",11
"C/O AUDUBON",3
"C/O AVE 5",1
"C/O AVE A",4
"C/O AVE J AND",1
"C/O AVE U",17
"C/O AVENUE J",3
"C/O B 111 ST",1
"C/O B 119 ST",1
"C/O B 16 STREET",1
"C/O B 62 ST AND",1
"C/O B 81",7
"C/O B 81 AND  R B B",1
"C/O B 84 HOLLAND AVE",1
"C/O B 95 ST",1
"C/O B 97 ST",2
"C/O BAINBRIDG",3
"C/O BAISELY BLVD",1
"C/O BALCOM AVE",3
"C/O BARBEY",3
"C/O BARROW",1
"C/O BARUCH PL",2
"C/O BATH AVE",8
"C/O BAY PKY",2
"C/O BAYCHESTER",8
"C/O BAYCHESTER AVE",7
"C/O BEACH",6
"C/O BEACH 21",1
"C/O BEACH 56",5
"C/O BEACH 56 PL",1
"C/O BEACH 63 ST",1
"C/O BEACH 84 ST",2
"C/O BEACH 85 ST",1
"C/O BEAVER ST",4
"C/O BEDELL",19
"C/O BEDFORD AND",3
"C/O BEDFORD AV",2
"C/O BEDFORD PARK BLV",2
"C/O BEDFROD",1
"C/O BEVERLEY RD",2
"C/O BGN ST AND",1
"C/O BORDEN",1
"C/O BORDEN  CREST",1
"C/O BOYD AVENUE",1
"C/O BRAISLEY",1
"C/O BREWER BLVD",11
"C/O BRIGHTON AVENUE",1
"C/O BRIGHTON BEACH A",1
"C/O BROOKLYN",10
"C/O BROOM ST AND",2
"C/O BROOME ST",15
"C/O BURDEN CRES",1
"C/O BURKE",6
"C/O BUSHWICK AVE",3
"C/O BX PARK",2
"C/O CAMDEN AVE",1
"C/O CAMERON PL",4
"C/O CAMP ST",1
"C/O CANAL ST",1
"C/O CARY AVE",1
"C/O CATHERINE ST",1
"C/O CEDAR ST",4
"C/O CENTRAL AVE B 12",1
"C/O CHERRY",3
"C/O CLAFLIN AVE",11
"C/O CLAREMONT AVE",2
"C/O CLARENDON RD",3
"C/O CLARKSON AVE AND",1
"C/O CLASSON",1
"C/O CLINTON ST",5
"C/O CLOREMONT PKWY",1
"C/O CLOVERDALE",11
"C/O COLGATE AVE",7
"C/O COLONIA AVE  AND",1
"C/O CORLEAR AVE",2
"C/O CORONA AVE",6
"C/O COTTER AVE",5
"C/O COUNT ST",1
"C/O COURT ST",12
"C/O CRESTON",7
"C/O CROOK AVE",3
"C/O CROOKE",2
"C/O CROTONA AVE",4
"C/O CROTONA PARK NOR",2
"C/O CROTONA PKS",1
"C/O CROWN",4
"C/O DANIELS ST AND",1
"C/O DASH PL",5
"C/O DAVIDSON ST",1
"C/O DECATUR",16
"C/O DEKALB",5
"C/O DESAR RD",1
"C/O DESARC RD AND",1
"C/O DIVISION AVE",1
"C/O DRAKE",2
"C/O DRUMGOOLE RD EAS",1
"C/O DYCKMAN ST",8
"C/O E 111",1
"C/O E 125",8
"C/O E 128 ST",4
"C/O E 130",2
"C/O E 135TH ST",10
"C/O E 136 ST",19
"C/O E 137 ST",4
"C/O E 141 ST",4
"C/O E 14TH ST",1
"C/O E 161 ST",3
"C/O E 169 AND",1
"C/O E 16TH",1
"C/O E 17 ST",9
"C/O E 172 ST",11
"C/O E 179",3
"C/O E 17TH",2
"C/O E 180",10
"C/O E 182",6
"C/O E 182ND ST",2
"C/O E 188TH ST",1
"C/O E 192",3
"C/O E 192 ST",3
"C/O E 19TH",3
"C/O E 2",1
"C/O E 205 ST",4
"C/O E 21",26
"C/O E 218 ST",4
"C/O E 22 DITMAS AVE",1
"C/O E 222",3
"C/O E 222 STR",1
"C/O E 226 STREET",1
"C/O E 228",4
"C/O E 229 ST",6
"C/O E 230",2
"C/O E 239",1
"C/O E 31",4
"C/O E 34 ST",9
"C/O E 35",5
"C/O E 39 ST",5
"C/O E 42 ST",3
"C/O E 45 ST",8
"C/O E 53 ST AND",1
"C/O E 55 ST",17
"C/O E 56",7
"C/O E 62",1
"C/O E 69 ST AND",1
"C/O E 70 ST",11
"C/O E 70TH ST",2
"C/O E 82ND ST",1
"C/O E 84 ST",3
"C/O E 89",5
"C/O E 89TH ST",1
"C/O E 90",2
"C/O E 96 ST",13
"C/O E 99 STREET",1
"C/O E BROADWAY",5
"C/O E HOUSTON",4
"C/O E KINGSBRIDGE AV",2
"C/O E L GRANT",1
"C/O E MOSHOLU PKWY N",10
"C/O E MOSHOLU PKWY S",13
"C/O E TREMONT",5
"C/O E.52 ST",1
"C/O EAST 104",1
"C/O EAST 105 ST",2
"C/O EAST 21ST ST",1
"C/O EAST 86TH ST",1
"C/O EAST 88TH ST",2
"C/O EAST 89TH ST",2
"C/O EASTERN PARKWAY",4
"C/O EDGE WATER",1
"C/O ELIZABETH",2
"C/O ELLWELL CRES",2
"C/O ELM AVE",6
"C/O ELM ST",5
"C/O ES PLAN RD",1
"C/O EUCLID",10
"C/O EVELYN",6
"C/O EVELYN PL",15
"C/O FABER ST",4
"C/O FAIRFILED",1
"C/O FAIRVIEW AVE",5
"C/O FENIMORE ST",1
"C/O FLATLAND AVE",2
"C/O FLATLANDS AVE",18
"C/O FOREST AVE",13
"C/O FRANCISE LEWIS B",1
"C/O FRANIS LEWIS",1
"C/O GATES AVE",13
"C/O GEORGIA AVE",4
"C/O GERARD AVE AND",1
"C/O GLENMORE AV",1
"C/O GOETHALS RD N",2
"C/O GOUVERNEUR ST",2
"C/O GRADN AVE",1
"C/O GRAFE ST",1
"C/O GREENPOINT",5
"C/O GUILFORD ST",1
"C/O HALL ST",3
"C/O HANNIBAL ST",5
"C/O HANOVER",3
"C/O HARRISON",2
"C/O HARROD",2
"C/O HARROD AVE",3
"C/O HEATCOTE AV",1
"C/O HEATHCOTE AV",4
"C/O HEATHCTE AVE",1
"C/O HESTER",4
"C/O HICKORY AVE",1
"C/O HOLLY AVE",1
"C/O HOLLY PL",1
"C/O HOOVER AVE",2
"C/O HOPKINS",2
"C/O HOYT ST",4
"C/O HUSSON ST",3
"C/O IRVING PL",3
"C/O JAY ST",10
"C/O JEROME",37
"C/O KEATING PL",3
"C/O KING",3
"C/O KRAMER ST",4
"C/O LAKEVIEW BLVD",1
"C/O LAMBERT ST",1
"C/O LASALLE STREET",1
"C/O LAUIEL HILL TER",1
"C/O LAURIE AVE",1
"C/O LENORE CT",2
"C/O LENOX AVE AND",1
"C/O LENOX RD",5
"C/O LEWIS BLVD",1
"C/O LEX",1
"C/O LIBERT AVE",2
"C/O LIBERTY AVE",36
"C/O LINWOOD",6
"C/O LIVONIA AVE AND",1
"C/O LOCUST AVE",6
"C/O LORING",14
"C/O LORING AVENUE",1
"C/O LOUISIANA",8
"C/O MANGIN ST AND",1
"C/O MARCY AVE",17
"C/O MARLON",1
"C/O MATILDA",2
"C/O MATTHEWSON CT",1
"C/O MCCLANCY PL",1
"C/O MCCLEAN AVE",9
"C/O MCCLEAN RD",1
"C/O MCDISON",1
"C/O MCKINLEY",5
"C/O MCLAUGHLIN ST",1
"C/O MELROSE",2
"C/O MERCER",18
"C/O MERRILL ST.",1
"C/O MERRY PL",1
"C/O MESEROLE AVE",3
"C/O MICLENN AVE",1
"C/O MILLER ST AND",5
"C/O MONROE",1
"C/O MONTANK AVE",1
"C/O MONTERREY ST",1
"C/O MONTROSE AVE",2
"C/O MORNINGSIDE DRIV",2
"C/O MOTT",2
"C/O MOYLAND",1
"C/O N 187 ST",1
"C/O N 7 ST",4
"C/O N 8",1
"C/O N/H E 60 ST",1
"C/O N/W 165 STREET",1
"C/O N/W B 118 ST",1
"C/O N/W NEWPORT ST",1
"C/O NAGLE AVE",4
"C/O NEW HIRK AVE",1
"C/O NEW JERSEY AVE",4
"C/O NEWLOTS AVE",3
"C/O NEWPORT ST",2
"C/O NORTH 13TH",1
"C/O NORTH 8",3
"C/O NORTH ST",10
"C/O NORWOOD AVE AND",1
"C/O NOSTRAND",5
"C/O NOSTRAND AV",2
"C/O OCEAN AV",1
"C/O OCEAN PKWAY",1
"C/O OLIVINGTON AVE",1
"C/O OLNVILLE AVE",1
"C/O ON SLOW PLACE",1
"C/O OTIS",1
"C/O PAERDEGAT 10",1
"C/O PALMER AVENUE",1
"C/O PARK END SOUTH",2
"C/O PARSONS AND",1
"C/O PEARL ST 50",1
"C/O PEARTREE AVE",5
"C/O PECK AVE",25
"C/O PELTON AVE",1
"C/O PITT AND",1
"C/O PITT ST",3
"C/O PLEASANT PL",1
"C/O PORTAL",2
"C/O RADCLIFF",2
"C/O READING AVE",1
"C/O REDWOOD AVE",3
"C/O REISS PLACE",1
"C/O RESERVOIR",22
"C/O RESEVOIR AVE",8
"C/O RICHARD RD",1
"C/O RICHMOND TERR",5
"C/O RIDDLETON",1
"C/O RIVERSIDE AVE",1
"C/O RIVERSIDE DR",23
"C/O ROBIN RD",4
"C/O RODNEY",3
"C/O S E 52ND ST",1
"C/O S WILLIAM ST",1
"C/O S/B RATHBAUN",1
"C/O S/E E 157 ELTON",1
"C/O S/E E KINGSBRIDG",1
"C/O S/E FOSTER AVE",1
"C/O S/O 1 AVE",1
"C/O S/S 3 AVE",1
"C/O S/S 6 AVE",3
"C/O S/S 7 AVE",1
"C/O S/W TERRACE AV",1
"C/O SACKMAN ST AND",1
"C/O SCHENECTADY",4
"C/O SEAVIEW AVE",9
"C/O SEDGEICK AVE",1
"C/O SEDGWICK AVE",10
"C/O SHAUGHNESSEY LN",1
"C/O SHAUGHNESSY LN",1
"C/O SHERMERHORN ST",1
"C/O SHORE BLVD",18
"C/O SHORE BLVD AND",2
"C/O SHORE FRONT PKWY",9
"C/O SHORE PARKWAY",8
"C/O SLEIGHT AVE",1
"C/O SMART",2
"C/O SNEIDIKER AVE",1
"C/O SOUTH SUTTER AVE",1
"C/O SPRING",13
"C/O ST PAUL",1
"C/O STANHOPE ST",2
"C/O STARR ST",5
"C/O STEUBEN ST",1
"C/O STILWELL AVE",1
"C/O STRATFORD",3
"C/O SUFFOLK STANTON",1
"C/O SULLIVAN AND",2
"C/O SURF",5
"C/O SURF AVENUE",1
"C/O SUTTON ST",1
"C/O TENNYSON",1
"C/O THOLLEN STALHPKI",1
"C/O THOUTNAM AND",1
"C/O TILDEN",9
"C/O TRANTOR PL",3
"C/O TRATMAN",1
"C/O TYLER AVE",3
"C/O UNDERERHILL",1
"C/O UNION TPK",1
"C/O VAN CLEEF ST",2
"C/O VAN PELT AVE",1
"C/O VAN WYCK EXPRESS",1
"C/O VANCOURT PK SOUT",1
"C/O VANDERVEER ST",3
"C/O VARICK",5
"C/O VARICK ST",4
"C/O VICTOR RD",1
"C/O VYSE AV",1
"C/O W  77 ST",1
"C/O W 10",3
"C/O W 102  ST",1
"C/O W 105",1
"C/O W 105 ST",2
"C/O W 10TH",2
"C/O W 110 ST",5
"C/O W 119 ST",5
"C/O W 12 ST",3
"C/O W 121 ST",4
"C/O W 129 ST AND",1
"C/O W 136 ST NICHOLA",1
"C/O W 142",11
"C/O W 143 ST",13
"C/O W 144 ST",6
"C/O W 145 ST",6
"C/O W 148",5
"C/O W 149 ST",1
"C/O W 161 ST",5
"C/O W 162 ST AND",1
"C/O W 164",4
"C/O W 164 ST",3
"C/O W 166 STREET",1
"C/O W 167",8
"C/O W 167 STREET",5
"C/O W 170 STREET",1
"C/O W 172 STREET",1
"C/O W 179",2
"C/O W 179 ST",9
"C/O W 180",7
"C/O W 184 ST",4
"C/O W 189 ST",10
"C/O W 192",7
"C/O W 197 ST",11
"C/O W 21 ST",3
"C/O W 215TH ST",1
"C/O W 23",3
"C/O W 23 ST",1
"C/O W 233 ST",15
"C/O W 235 ST",7
"C/O W 236 ST",9
"C/O W 238 ST",13
"C/O W 239 ST",3
"C/O W 244 ST",9
"C/O W 252",2
"C/O W 3RD",9
"C/O W 41",8
"C/O W 44 STREET AND",1
"C/O W 51 ST",3
"C/O W 52 AND",1
"C/O W 54 ST",1
"C/O W 5TH",6
"C/O W 81",1
"C/O W 89",7
"C/O W 9 ST",3
"C/O W 98",3
"C/O W BRIGHTIN AVE",1
"C/O W BROADWAY AND",1
"C/O WAINWRIGHT AVE",1
"C/O WALL",5
"C/O WALLABOUT ST AND",1
"C/O WALSH CT ESTN",1
"C/O WASHINGTON  ST",2
"C/O WASHINGTON ST",12
"C/O WAYNER ST",1
"C/O WEST 10ST AND",2
"C/O WEST 10TH ST",1
"C/O WEST 22ND ST",1
"C/O WEST 231",1
"C/O WEST 34",2
"C/O WEST 3RD ST AND",1
"C/O WEST 42 STREET",1
"C/O WEST 42ND AND",1
"C/O WEST 48 ST",1
"C/O WEST 50TH ST",9
"C/O WEST BRIGHTON AV",6
"C/O WEST BROADWAY",2
"C/O WEST SERVICE RD",2
"C/O WHITE AVE",1
"C/O WHITNEY AVE",3
"C/O WILLIAM",7
"C/O WILLIAM PL",1
"C/O WILLIAM ST",9
"C/O WOODHAVEN BLVD",6
"C/O WOODLEY AVE",2
"C/O WORTH ST",2
"C/O WORTH STREET",1
"C/O YANG STREET",1
"C/O YELLOWSTONE BLV",1
"C/OF 137 AVE",2
"C/OF 155 STREET",1
"C/OF 161 ST",1
"C/OF INWOOD",1
"C/OF W 176 ST",1
"C/OF W 45 ST",1
"C/OFW 142 ST",1
"C/OS/O BROADWAY",1
"C/OW BROADWAY",1
"C/P JAY ST",1
"C/P MATHEWSON CT",1
"C/P RAPELYE",1
"C/T GRAND",1
"C/W C/O W 135",1
"CABALS PL",1
"CABMAN PLAZA",1
"CABRINI BOULEVARD",4
"CADMAN PLZ W I/O",1
"CADMEN PL W",1
"CALFLIN AVE",1
"CALHOUN",7
"CAMBRELENG",3
"CAMBRELENG AVE",33
"CAMBRIDGE",9
"CAMBRIDGE AVE",16
"CAMBRIDGE PL",58
"CAMPBELL DR",3
"CANBERRY ST",1
"CANBRIDGE PL",2
"CANNAL ST",3
"CAPUCHIN WAY",2
"CARINI BOULEVARD",1
"CARLTON AVENUE",4
"CAROL PLACE",2
"CAROLINE AVE",1
"CART ST",6
"CARY CT BTW E 121",1
"CARY LT",1
"CASE AVE",3
"CASLER",2
"CASLER PL",4
"CASS PLACE",3
"CASTETON AVE",2
"CATHAM ST",1
"CATIMER PLACE",1
"CATON PL",6
"CATOW AVE",1
"CAUDWELL AVE",2
"CD PL WEST",6
"CEDAR G ROVE AVE",1
"CEDAR TER",12
"CENTER ST",15
"CENTER STREET",7
"CENTRAL APRK S",1
"CENTRAL BLVD",8
"CENTRAL PARK AVE",8
"CENTRAL PARK NORTH",17
"CENTRAL PARL WEST",4
"CENTRAL PK",5
"CENTRAL PKW",7
"CENTRAL PKWEST",4
"CENTRAL PKWY",3
"CENTRALPARK WEST",4
"CENTRE MARKET PL",5
"CENTRER BLVD",2
"CERMONT AVE",1
"CHANDLER ST",24
"CHANDLER STREET",9
"CHANPLIN AVE",1
"CHARLECOTTE RIDGE",1
"CHARLTOW ST",1
"CHARMBERS",1
"CHATHAN SQUARE",3
"CHERRYWOOD CT",7
"CHESTER",31
"CHESTNUT CT",3
"CHICA AVE",1
"CHICAGO AV",1
"CHOCTAW PL",2
"CHORC PLAZA",1
"CHORE PLAZA",1
"CHRARLTON ST",1
"CHRSYTIE ST",1
"CHRUCH ST",9
"CHRYSTER ST",2
"CHWRCH ST",1
"CIDAR TIM",1
"CIRCLE AVE",1
"CIRCLE LOOP AND",1
"CITIBANK JFKIA",1
"CITY ISL AVENUE",1
"CITY ISLAND",6
"CITY ISLAND AVE3",1
"CLAFIN AVE",16
"CLAREMONT  AVENUE",1
"CLAREMONT BL",1
"CLAREMOT AVE",1
"CLARENDAN RD",1
"CLARENRON RD",1
"CLARKE AVE",2
"CLARKE PL",1
"CLARKSON  AVE",4
"CLARKSON AE",2
"CLARKSON PL",2
"CLARSON PT",1
"CLASON POINT LN NO",1
"CLASON POINT LN NORT",4
"CLASON POINT LN SOUT",3
"CLASON PT LANE SOUTH",8
"CLASON PT LN NORTH",3
"CLASSON POINT",3
"CLEARMONT AVE",8
"CLEARVIEW EPWY",1
"CLEARVIEW EXPYS",1
"CLEAVELAND AV",1
"CLEORVIEW EXPY",1
"CLEVELAND STREET",4
"CLIFTON  PL",3
"CLINTON RD",2
"CLOISTER PL",1
"CLOVERDALE RD",2
"CLOVERDALL",1
"CLYMEN",1
"CNY.ISL AVE",2
"CO AVE",1
"CO OP CONVENT AVE",1
"COEY ISLAND AVE",1
"COFEEY ST",1
"COLDEN",20
"COLE ST",1
"COLEMAN ST",18
"COLINE AVE",1
"COLLEGE",28
"COLLEGE PT B",1
"COLLIER AVE",26
"COLLIER AVENUE",4
"COLOMBUS",8
"COLOMBUS NYCH LOT",1
"COLONIA RD",3
"COLUBUS AV",1
"COLUMBIA AVE",20
"COLUMBIA HEIGHT",4
"COLUMBIA HIGHTS",4
"COLUMBIA HTG",2
"COLUMBUA AVE",1
"COLUMBUS CIRLE",3
"COLUMBUS STREET",4
"COMMONWEALTH",41
"COMMONWEALTH AV",8
"COMMONWEALTH BLVD",11
"COMPRESS ST",1
"CON ISLAD AV",2
"CONEY ISLAD A",1
"CONEY ISLAND A",3
"CONEY ISLAND ST",1
"CONEYLSLAND AVE",1
"CONKLIN ST",1
"CONOVER",1
"CONTINENYAL AVE",1
"CONTRNITOL AVE",1
"CONVENT AVENUE",6
"CONVIENT AVE",2
"COOPER AV",6
"COOPER SAU AVE",1
"COOPPER PL",1
"CORDELIA AVE",1
"COREY ISLAND AVE",3
"CORLTON AVE",2
"CORMINE ST",1
"CORNEILA",1
"CORNELL AVE",2
"CORNELLIA ST",5
"CORNER 183 BOOTH MEM",1
"CORNER CLARKSON AVE",1
"CORNER OF E 183 ST",1
"CORNER OF W 52",1
"CORNER OF WEST 42 ST",4
"CORZINE AVE",3
"COTTAGE PLACE",3
"COTTER ST",3
"COUNT ST",13
"COURT  ST",12
"COURT BLVD",1
"COURTS",7
"COVE LN AND",1
"COVE ST",3
"COY ISALND AVE",1
"COZINE",39
"CR BROADWAY",1
"CRESCANT ST",3
"CRESTON AV",12
"CRIMI RD NORTH",1
"CRITTENDEN PL",4
"CROCHERON AVENUE",2
"CROFT CT",4
"CROMWELL CRES",6
"CROSBOY",1
"CROSBY EXP",1
"CROSBY SY",1
"CROSHY ST",2
"CROSSBAY",8
"CROSSBAY PARKWAY",1
"CROTONA PK S",1
"CROWN STR",1
"CROYDEN ROAD",1
"CUILZON RD AND",1
"CUMBERLAND STREET",5
"CUMBERLAND WALK",4
"CURTIS",2
"CUTTER AVE",1
"CYPRESS AVENUE",18
"CYRESS ST",1
"CYRUS PL",1
"Cadman Plaza  East",23
"Centerville St",46
"Coventry Rd",20
"Cypress Ct",30
"DAHIL RD",10
"DALE AV",2
"DALY",8
"DANA CT",3
"DARTHMOUTH ST",1
"DARTMOUTH ST",7
"DAUNE ST",1
"DAVENPORT AVE",7
"DAVIDSON CT",3
"DAVIS ST",7
"DAWSON CT",2
"DE KALB AVE",4
"DEAD END SHORE PKWY",1
"DEAN TER",3
"DEANE AVE",1
"DECAPPER ST",1
"DECATOR AVE",10
"DECATUK ST",1
"DECATURE ST",2
"DEFFLELD ST",1
"DEKALB AVE GROUND",1
"DELANCEY S",1
"DELANCLEY ST",1
"DELANCY",8
"DELING",1
"DELMONICO PL",3
"DELTON AVE",3
"DEMPOPOLIS AVE",1
"DESALES PL",9
"DESBROSSES ST",38
"DEWITT",1
"DEXTER CT",3
"DEXTER ST",1
"DILLON STREET",2
"DITMARS BLVD AND",1
"DIVISON",18
"DOCHESTER RD",1
"DOLPHINCIRCLEE/O",2
"DONGAN PL",10
"DOROTHEA PL",1
"DORPAN HILLS AVE",1
"DORSEY AVE",1
"DORSEY ST",12
"DOTY AVE",4
"DOUGLASTON  PARKWAY",1
"DOUGLASTON PK",1
"DR. MARTIN LUTHER BL",1
"DRAPER PACE",1
"DREISER    LOOP",1
"DREW",3
"DUANE RADE 42 18TH N",1
"DUBIOUS AVE",1
"DUDLONG AV",1
"DUGDALE ST",6
"DUMONT AVE BETWEEN",1
"DUMONT NYCHA P/L",1
"DUNBAR ST",10
"DURANY",1
"DUYCKMAN ST",1
"DWELD TR",1
"DYCKAMAN STREET",1
"DYCKMAN AV",8
"DYCKMAN ST .",1
"DYRE A",1
"DYRE AV",3
"DYSCKMAN ST",1
"Dodworth St",30
"Dyer Ave",48
"E  167 ST",1
"E  54 ST",1
"E .182 ND STREET",1
"E .183 ST",1
"E .226 ST",1
"E .65 ST",5
"E .86 ST",2
"E 1 STREET",3
"E 100 STREET",12
"E 10TH STREET",19
"E 11",10
"E 11 STREET",11
"E 111- E 112 ST",1
"E 112",13
"E 115 STREET",48
"E 116  STREET",1
"E 116TH STR",1
"E 11ST ST",2
"E 120",20
"E 120TH  ST",1
"E 122",7
"E 125ST",6
"E 125TH",4
"E 126",7
"E 129 TH",1
"E 12TH",14
"E 13",35
"E 13 STREET",29
"E 133RD ST",18
"E 135",18
"E 135 ST NYC HA LOT",3
"E 135 STREET",12
"E 1353",1
"E 135TH ST",4
"E 139",17
"E 139 STREET",23
"E 13TH",16
"E 140",5
"E 141 STREET",28
"E 142",7
"E 142ND STREET",1
"E 143",11
"E 143 STREET",28
"E 144",9
"E 14TH",14
"E 150",3
"E 150TH ST",5
"E 154TH ST",1
"E 155TH ST",2
"E 16 S T",1
"E 161 STR",3
"E 161ST ST",11
"E 162",9
"E 164",19
"E 165 STR",1
"E 16TH",15
"E 16TH  ST",1
"E 171 STREET",13
"E 173RD STREET",7
"E 18  ST",1
"E 18 E/O C/O MADISON",1
"E 180 S",1
"E 183",15
"E 187TH SREET",1
"E 189TH ST",5
"E 194 TH STREET",1
"E 194TH ST",45
"E 195",5
"E 195TH ST",7
"E 197",16
"E 1ST",7
"E 20 AVE",2
"E 203RD ST",5
"E 20TH STR",6
"E 21 AV",1
"E 212",1
"E 215TH",2
"E 228TH ST",12
"E 229 STREET",56
"E 22RD ST",2
"E 23 S",2
"E 237 STREET",2
"E 23RD STREET",18
"E 26TH STR",2
"E 27 ST3",1
"E 28TH STR",2
"E 29TH STR",1
"E 2ND",11
"E 2ND STREET",23
"E 30 SDT",1
"E 31 STREET",48
"E 32ND STREET",12
"E 33TH ST",3
"E 37TH",4
"E 37TH STREE",1
"E 39TH",2
"E 41",42
"E 42ND",3
"E 44 STREET",3
"E 44TH ST",15
"E 45 TH ST",2
"E 45TH STREET",8
"E 48 STREET",20
"E 5",19
"E 50 C/O",2
"E 50 N",1
"E 50TH STREET",6
"E 52TH ST",3
"E 53 STQ",1
"E 55 STR",1
"E 56 STREET",20
"E 57 ST AND",1
"E 58",48
"E 58 STR",6
"E 58 STREET",29
"E 59",9
"E 59th Pl",32
"E 5TH STREET",16
"E 60 STREET",7
"E 63 STREET",5
"E 63RD ST",14
"E 66 TH ST",1
"E 66TH STREERT",1
"E 676 ST",1
"E 68TH",5
"E 7 ST 50FT MAIN ST",1
"E 71ST ST",43
"E 74",10
"E 74TH ST",8
"E 75TH ST",20
"E 76TH STREET",39
"E 7TH STREET",34
"E 8",6
"E 80TH STTREET",1
"E 82ND",8
"E 85  STREET",1
"E 85 STREET",37
"E 888 ST",1
"E 89TH ST",36
"E 96TH",6
"E 97 ST",67
"E 97TH ST",4
"E AST 86TH STREET",1
"E BEDFORD  PK BLVD",1
"E BROADWAY STREET",1
"E CROPSEY AVE",1
"E DISDON ST",1
"E END",3
"E FIGUREA AVE",4
"E FORDHAM AVE",4
"E FORDHAM RD 50FT N/",1
"E FORHAM RD",5
"E FRODHAM RD",1
"E GRAND ST",14
"E GROUND ST",1
"E GUN H",1
"E HINGVILLE BLVD",1
"E HOUSTON STREET",10
"E KINGSBRIDGE AVE",8
"E L GRANT",8
"E M",1
"E MADISON AVE",1
"E MONROE ST",1
"E MOSH PK S",3
"E MOSHALU PKWY",1
