"V1","V2"
"HUTCH BLVD AVE E",1
"HUTCH PKY E",1
"HUTCH RV PKY",1
"HUTCH RVV PKWY",1
"I/B VAN WYCK",2
"I/FO CENTER PLAYGROU",1
"I/O 2 AVE",2
"I/O 340 ALEXANDER AV",1
"I/O ALBELMARE RD",1
"I/O B 57TH ST",2
"I/O EAST 21 ST",2
"I/O PINKNEY",3
"I/O SHCROTTS RD",1
"I/O SNYDER AVE",1
"I/S BUS STOP W 94",1
"ICU USUN 7 JI",1
"IDAHO AVE",1
"INDIA STR",1
"INTERN AVE",1
"INTERS. OF CANAL",1
"INWOOD PL",1
"IRVY AVE",1
"JAMAIA",1
"JARUIS AVENUE",1
"JAY  ST",1
"JAY STREE",1
"JEFT",1
"JEROM AVENUE",1
"JEROME BLVD",2
"JESSUP",2
"JODIE COURT",1
"JOMEL PLACE",4
"JORALEMON  ST",2
"JORALEMON AVE",2
"JUDB 151 AVC",1
"JUNCITON BVLD",1
"JUNCTION BLV",1
"KEARNEY PL",2
"KENILWORTH 83",1
"KENMANE",1
"KENMARG  ST",1
"KILLMAN AVE",1
"KILLSIDE AVE",1
"KINCKERBOKER AVE",1
"KING BOROUGH 2ND",1
"KINGBRIGH",1
"KINGS BORO",1
"KINGS HIW",1
"KINGSBORO 4 WALK",1
"KINGST HWY",1
"KINGSTON HWY",1
"KINIGBOROUGH 4TH LN",1
"KKINGSTON AVE",1
"KNICK",1
"KNICKERBUCKER AV",1
"KNOLL ST",2
"KOSCIUSZSKO ST",2
"KOSCUSZKO ST",1
"KSISENA BLVD",1
"KUBANRY AVE",1
"KUSSEN BLVD",1
"KYDER AVE",1
"L I E",1
"L/S E 102",2
"L/S PACIFIC ST",1
"LA EARHART LANE",1
"LACONI",1
"LAFYATTE ST",2
"LAGURDIA TERM B ROAD",1
"LANFETTEY",1
"LASALLE STREET`",1
"LAYFAYETTE",1
"LEAHN STADIUM",1
"LECONIC AVE",1
"LEJXINGTON",1
"LENOX AVNEUE",4
"LEOY ST",1
"LERAY ST",1
"LEVERETT",1
"LEVISTION",1
"LEXIENGTON AVE",1
"LEXINGOTN AVE",2
"LGA TERM C INNER RD",1
"LGA TERM. B ARRIVALS",1
"LGA TERMINAL A PARK",1
"LGA TERMINAL O",1
"LGA TURN B ARRIVALS",1
"LIBERTY BLVD",1
"LIL WEST 12ST",1
"LINCO;N AVE",1
"LINCON PLC",1
"LINTON",1
"LIPSITT",2
"LIVII CI I I I V",1
"LIVINGTSTON ST",2
"LOCKHORN ST",1
"LOGAN  AVE",1
"LORIY PLACE SEATS",1
"LORRANIE ST",1
"LOTT",2
"LOVE LANE",1
"LUDLOW ST MUNI PKG",4
"LURTNG AVE",1
"MAC DONOGUGH ST",2
"MACDONALD",1
"MACDONUGAL ST",1
"MACFARLAD AVE",1
"MADISION AVE",4
"MADISON AVE .",1
"MADISON AVE.",1
"MADSON",1
"MAHN ST",1
"MALBOROUGH ROAD",1
"MALCOLM X RD",1
"MANH  AVE",1
"MANHATTAN AVAE",1
"MANNES AVE",1
"MANTAUK AVE",3
"MAPLE STREEET",1
"MARA LN",2
"MARBI HILL",1
"MARTENCE",1
"MARTENSON ST",1
"MARTIN CT",1
"MASPOTH AVE",1
"MATTHEW LN",1
"MATTHEWSON ST",3
"MAYFAIR DRIVE",1
"MC  GRAW AVE",1
"MC CLELLAR ST",1
"MCDERMOTT AVE",1
"MCDOULD AVE",2
"MCKIBBIN STREET",3
"MCODONALD AVE",1
"MCONALD AVE",1
"MCRAW AVE",1
"MEDISON",1
"MELROSE PL",2
"MELVILLE STREET",1
"MENAHAU ST",1
"MERC ST",1
"MERCY PL",1
"MERGEN  ST",2
"MEROPOLITON AVE",4
"MESERALE ST",4
"MESEROLE ST.",1
"MESTER ST",2
"METRO TECH CENTER",13
"METROP",1
"METROPOLITAN CENTER",3
"METROTECH PL",1
"METROTRCH",1
"MEW LOTS AVENUE",1
"MICIELI PLACE",2
"MIFORD ST",1
"MILLS AVE",4
"MINERRA PL",1
"MITFORD ST",1
"MMERRICK BLVD",1
"MOEDONOOSH ST",1
"MOMTER ST",2
"MONEMENT WLK",2
"MONTAUK AVES",1
"MONTGOMEREY ST",1
"MONTUN ST",4
"MORNINGSTER RD",2
"MORTGOMERY AVE",1
"MORTON  ST",1
"MOSHOLU",6
"MOSHOLU  SOUTH",1
"MOSHOLU PKWYN",1
"MT EDEN PKWY 50",1
"MT MORRIS PARK WEST",1
"MT MORRIS PK WEST",2
"MTEDEN PKWY",2
"MULREY AVE",1
"MURRRAY ST",1
"MYTRLE",1
"N  BLVD",3
"N 11TH STREET",2
"N 14 ST",3
"N 192 ST",1
"N ANDLAM ST",1
"N BEVERLY RD",1
"N BLW",1
"N CONDONY AVE",1
"N E A",1
"N END WAY",1
"N. 9TH ST",1
"N//W C/O BERRY ST",1
"N/B 210 ST",1
"N/B 6 AVE",2
"N/B BEAVER",1
"N/B BOERUM PL",4
"N/B CENTRE",1
"N/B COLLEGE POINT BL",1
"N/B FOUNTAIN",1
"N/B OF E 135TH ST",1
"N/B RIVERSIDE DR",5
"N/B SEDGWICK AVE",1
"N/B VAN WYCK SR",1
"N/E 45 DRIVE",1
"N/E 86 RD",1
"N/E BROOKLYN",1
"N/E C OF SAINT MARYS",2
"N/E C./O OLD SLIP",1
"N/E C/O  W 35 ST",1
"N/E C/O 10 ST",1
"N/E C/O 106 T",1
"N/E C/O 114 2 NORTHE",1
"N/E C/O 176 ST",1
"N/E C/O 180 ST",2
"N/E C/O 184 ST",1
"N/E C/O 207 ST",1
"N/E C/O 31",2
"N/E C/O 3TH AVE",2
"N/E C/O 5 ST",2
"N/E C/O 86 ST",6
"N/E C/O 93 ST",1
"N/E C/O ATLANIC AVE",1
"N/E C/O BENSON AVE",5
"N/E C/O CARPENTER",2
"N/E C/O E 100 ST",1
"N/E C/O E 18 ST",7
"N/E C/O E 19",2
"N/E C/O E 199",1
"N/E C/O E 44 ST",1
"N/E C/O E 48 ST",4
"N/E C/O E 51 ST",3
"N/E C/O E 63RD ST",1
"N/E C/O GRAND AVE",1
"N/E C/O LYDIG AVE",1
"N/E C/O MANHATTAN AV",1
"N/E C/O MARKET ST",1
"N/E C/O MIDWOOD",1
"N/E C/O MONTGOMERY",2
"N/E C/O NASSAU",1
"N/E C/O PELHAM PKWY",1
"N/E C/O PRINE",1
"N/E C/O PROSPECT AVE",1
"N/E C/O PUDRY ST",1
"N/E C/O SOUTHERN BLV",4
"N/E C/O ST.MARYS ST",4
"N/E C/O TRYON",1
"N/E C/O TYSENS LA",1
"N/E C/O VAN CORTLAND",1
"N/E C/O W 139 ST",1
"N/E C/O W 167ST",1
"N/E C/O W 33",1
"N/E C/O W41 ST",1
"N/E CAN OLINER",1
"N/E CLEVELAND",2
"N/E CO E 17",1
"N/E CORNER 3 AVE",1
"N/E CORNER LACOMBE A",1
"N/E CORNER OF 130 ST",1
"N/E CORNER OF CROOKE",1
"N/E CRNR BAAYRIDGE P",1
"N/E DEGRAW",2
"N/E E 164 ST",1
"N/E E 43",1
"N/E E 54",1
"N/E E 68 ST",1
"N/E E 94 STREET",1
"N/E PINKNEY AVE",2
"N/E ST JOHNS",1
"N/E THROOP AVE",1
"N/E/C AVE V",1
"N/E/C BROADWAY",3
"N/E/C E 3 ST",1
"N/E/C MERCER",4
"N/E/C W 167 TH",1
"N/E/C WASHINGTON AVE",1
"N/E/C/O SAUNDERS ST",1
"N/E/C/O W 170 ST",1
"N/E/S 9TH AVE",1
"N/E/S/O W 234 ST",1
"N/EC/O HOWARD AVE",1
"N/EC/O RIVRSIDE DR",1
"N/EC/O W 101 ST",1
"N/O 8TH AVE",2
"N/O C/O 87 ST",1
"N/O C/O W 162 ST",1
"N/O E 121 ST",1
"N/O HOMER AVE",1
"N/O LIGHT ST",1
"N/O N/W C/O E 96 ST",1
"N/O PARK PL",1
"N/O SKILLMAN AVE",1
"N/O VAN DOREN ST",1
"N/O W 39 ST",2
"N/S 10 AVE",2
"N/S 104 ST 75FT",1
"N/S 111 AVE",2
"N/S 111 RD",1
"N/S 120TH ST",2
"N/S 138 AVE",1
"N/S 139 ST",1
"N/S 1ST PL",2
"N/S 233 ST 20FT",1
"N/S 3 RD AVE 5FT",1
"N/S 36 RD",1
"N/S 39 STREET",3
"N/S 41 AVE 5FT",1
"N/S 41 STREET",4
"N/S 56TH ST 20FT",1
"N/S 60 AVENUE 4 WEST",1
"N/S 61 ST",7
"N/S 63RD ST",2
"N/S 91 ST 20FT",1
"N/S ARCHER AVE 200",1
"N/S AVE C",1
"N/S BRADHURST AVE",1
"N/S BROADWAY 20",1
"N/S C/O 195 LN",1
"N/S CADMAN PLAZA WES",1
"N/S COZINE AVE 1",1
"N/S DEKALB AVE 35",1
"N/S DEY ST",3
"N/S E 133TH ST",1
"N/S E 170 ST 75FT",1
"N/S E 25TH ST 100",1
"N/S E 42 ST",2
"N/S E 43",2
"N/S E 43 20FT",2
"N/S E 48",4
"N/S E 5TH ST",1
"N/S E 6",1
"N/S E 69 ST",1
"N/S E 89 ST",1
"N/S E142ND ST",1
"N/S E2ND ST 35FT",1
"N/S FLATLANDS AVE 1",3
"N/S FOSTER AVE 200",1
"N/S GOUVERNEUR SLIP",2
"N/S GRATTAN ST",1
"N/S HEATH AVE 30  S/",1
"N/S HERBERT ST",3
"N/S KENT ST 10FT",1
"N/S LAFAYETTE ST",1
"N/S LORRAINE ST",2
"N/S MADISON AVE",1
"N/S MARTIN LUTHER K",1
"N/S MOTT ST 10FT",2
"N/S NEW UTRECHT AVE",2
"N/S OF 94ST 30FT",2
"N/S OF BAY ST",1
"N/S OF BEEKMAN ST",1
"N/S OF DOVE",1
"N/S OF E 161 ST",2
"N/S OF FRANKLIN ST",2
"N/S OF GATES AVE",1
"N/S OF LIBERTY",1
"N/S OF LINDEN",1
"N/S OF W 175 ST",1
"N/S OF W 30TH",2
"N/S OF W 46 ST 20",1
"N/S PACIFIC ST 5FT",1
"N/S READE ST",15
"N/S ROCKAWYA BEACH B",1
"N/S RUTLAND",1
"N/S SACKETT ST",2
"N/S SENATOR STREET",1
"N/S STARR 100FT",2
"N/S W 109 ST",1
"N/S W 129 ST",1
"N/S W 174 ST BWT UNI",1
"N/S W 183 ST",1
"N/S W 30ST",2
"N/S W 54",2
"N/S W 66 ST 20",1
"N/S W/O METROPOLITAN",2
"N/S W41 ST",2
"N/S WEST THOMES",1
"N/S WILLOUGBY AVE",3
"N/S WYCKOFF ST",1
"N/S/O W 56 ST",1
"N/W 112TH",1
"N/W 23 AVE",1
"N/W 3RD",1
"N/W 68ST",1
"N/W 72 ST",1
"N/W 7TH AVE",1
"N/W AVE J",4
"N/W AVE Z",1
"N/W BAY 19 ST",1
"N/W BROOKLYN",1
"N/W C/O 180",1
"N/W C/O 23 AVE",3
"N/W C/O 51",2
"N/W C/O 65 ST",5
"N/W C/O 6TH AVE",3
"N/W C/O 85",1
"N/W C/O 9 ST",1
"N/W C/O AQUEDUCT",1
"N/W C/O B 97 ST",1
"N/W C/O B.25 ST",1
"N/W C/O BAY RD",1
"N/W C/O BKLYN AVE",1
"N/W C/O BOWERY",1
"N/W C/O CROANA PKWY",1
"N/W C/O DECOTUR AVE",1
"N/W C/O DITMAS AVE",3
"N/W C/O DUMONT AVE",1
"N/W C/O E 19",1
"N/W C/O E 215 ST",1
"N/W C/O E 59 ST",1
"N/W C/O E 66",1
"N/W C/O E 98 ST",1
"N/W C/O E 99 ST",1
"N/W C/O FARMERS BLVD",2
"N/W C/O FRANKLIN ST",1
"N/W C/O GCPT",1
"N/W C/O GREENE ST",1
"N/W C/O HENRY",2
"N/W C/O KINGS HWY",3
"N/W C/O NELLIS ST",7
"N/W C/O NORTH 13",1
"N/W C/O OCEAN VIEW A",1
"N/W C/O OLINVILLE",1
"N/W C/O SAINT MARYS",2
"N/W C/O SOUTH 5TH ST",1
"N/W C/O STANLEY",3
"N/W C/O STANLEY AVE",1
"N/W C/O STATIONS RD",1
"N/W C/O SURF AVE",3
"N/W C/O SUTTER",1
"N/W C/O W 100 ST",1
"N/W C/O W 120 ST",2
"N/W C/O W 16 ST",2
"N/W C/O W 176 ST",2
"N/W CO 1798",1
"N/W CORNER  59",1
"N/W CORNER OF E 101",1
"N/W E 41 ST",2
"N/W E 74",1
"N/W E/O W 57 ST",1
"N/W HART ST",1
"N/W OF 61 ST",3
"N/W REMSEN AV",1
"N/W RIVERSIDE DR",1
"N/W RUTGERS ST",1
"N/W SOUTH END",1
"N/W W 104",1
"N/W WINTHROP",1
"N/W/C W 150 ST",1
"N/W/C WATER",1
"N/W/C/O W 133 ST",1
"N/W/CO HOWARD AVE",1
"N/WC/O 18 AVE",1
"N/WC/O E 16 ST",1
"N/WC/O E 83 STREET",1
"N/WC/O LELAND AVE",2
"N/WC/OSEDWICK AVE",1
"NAGH AVE",1
"NAGLEI AVE",1
"NAPHES TERRACE",1
"NASKVILLE BLVD",1
"NASS AV",1
"NAVY",1
"NB 108 ST HORACE HRD",1
"NB AMSTERDAM AV W151",6
"NB BAISLY BV ROCKAWA",26
"NB BEDFRD AV. CAMPUS",4
"NB CROTONA AV. E187",5
"NB E. MOSHOLU PWY N.",1
"NB E167 ST. FINDLAY",1
"NB KATONAH AV. E235",3
"NB LUTEN AV HYLAN BV",2
"NB MADISN AV. E118 S",8
"NE 104 ST",1
"NE CO BEACH",1
"NEC 110 AVE",2
"NEC 93 AVE",2
"NEPTUNE AVE AVE",1
"NEW ENGLAND HARUWAY",1
"NEW ENGLAND THRU",3
"NEW PORT AVENUE",1
"NEWES ST",1
"NIEIC 12 174 STI TMM",1
"NO 7TH ST",3
"NO 9TH ST",6
"NORHRRN BLVD",1
"NORTH EN",1
"NORTH MOORE 3",2
"NORTH SIDE GOTHALS A",1
"NORTHRERN BLVD",1
"NORTHSIDE E 165 ST",3
"NORTHSIDE FARRAGUT R",1
"NORTN DR",1
"NOTHERN BVD",1
"NRTHN BLV",1
"NS 23 AVE",3
"NS 31 AVE 80",1
"NS HAWKSTONE ST",1
"NW C DECATUR",1
"NW W 41 ST",1
"NWCE 47",1
"NWCR 107 AV",1
"O DELL",1
"O/O 100 WEST 138 ST",1
"O/O 3071 PARK AVE",3
"O/P 2811 EXTERIOR",1
"O/S 1555 2ND AVE",1
"OAK TER",2
"OAKLAY ST",2
"OAKLEY",2
"OAKPONT",1
"OCEON AVE",1
"OF GRAND",1
"OLD SLIP ST",1
"OLMSTEND AVE",1
"ON E101  STREET",1
"ON SS 132 AVE",1
"OPP 138-10",4
"OPP 153 CANAL ST",1
"OPP 331 W 35 ST",1
"OPP 399 3 AVE",1
"OPP 797 QUINCY",1
"OPP GREENWICH AVE",1
"OPP THE S/E C/O 115",1
"OPP THE S/E C/O 119",3
"OPPOSITE 304 E 95TH",1
"ORCARD STREET",2
"OV 91646T5 SI",1
"OVERLOOK T",1
"PAERDEGAT 5TH ST",2
"PAERDEGAT 6 STREET",1
"PAERDEGAT 7TH ST",2
"PAERDEGAT AV",1
"PAGE PL",5
"PALISABE AVENUE",2
"PAR AVE",2
"PARK DRIVE",2
"PARK HILL",4
"PARK TERRACE LN",1
"PARK W HOUSTON",1
"PARKING LOTS OF S",1
"PARL AVENUE",2
"PARRDEGAT 10 ST",1
"PARSON BL",2
"PATNAM AVE",1
"PEACSALL",1
"PEAR POND ST",3
"PEARL ST 3FT",1
"PELHAN PKWY",1
"PENNSYLVAINIA ST",1
"PENROD AVE",1
"PERLY AVENUE",1
"PERROT",1
"PHELAM PARKWAY SOUTH",1
"PIER 76 12 AVE",1
"PIER ONE",1
"PIERRE PART PLAZA",1
"PIERRE POINT STREET",1
"PIERREP0INT ST",1
"PIKA STREET",1
"PIKE  ST",1
"PINEHARST AVE",1
"PINKLREY AVE",1
"PK PLACE",2
"PL",1
"PLEASE AVE",2
"PLUG ST",1
"POENCHLEY PLACE",1
"POINT AVE",1
"POINT BREEZE PL",6
"POLHRMUS PL",1
"POOLES AVE",1
"POPHAM BLVD",1
"POWEOLL COVE BLVD",1
"PRESTON ST",2
"PROSPECT PARK PL",1
"PROSPECT STR",1
"PS 167 EASTERN PKW",2
"PULMETO",1
"PUNT PLACE",2
"Q 11 BUS STOP QBLVD",1
"QNS MIFFAN EXPWY",1
"QUEENS B",1
"QUENHN RD",1
"QUENITIN RD",2
"QUERTIN RD",1
"QUINN ST",1
"QUNTHER AVE",1
"QURRAY RD",1
"R/O 102-01",1
"R/O 2185",1
"R/O 2218 UNIVERSITY",1
"R/O 2495 2 AVE",1
"R/O 2832 W 23RD ST",1
"R/O 2991",1
"R/O 300  CHERRY ST",1
"R/O 319 B 98 ST",2
"R/O 320",1
"R/O 40 W 225TH ST",7
"R/O 452 E 9 ST",1
"R/O 540 MAIN ST",1
"R/O 5400",3
"R/O 66 26 METROPOLIT",3
"R/O 70 PALADINO AVE",1
"R/O 801 WARWICK",1
"R/O 850",2
"R/O 90 BARUCH",1
"R/O COMMERCE AVE",2
"R/O OF 99 FORT WASHI",1
"R/O722WEST168 STREET",1
"R/S 153 20  W/O",1
"R/S 5 AVE 34 ST",2
"R/S DRAKE PK SO",1
"R/S E 176 ST",1
"R/S FORCE TUBE AVE",6
"R/S HICKS ST BTWN",4
"R/S KINGS HWY",2
"R/S SHELL RD",19
"R/S WHITTIER",1
"RADCLIFF AVENUE",5
"RAMBORTS AVE",1
"RANDALL ISLAND BRONX",5
"RANDALL S ISLAND HEL",1
"RANDALLS IALDN SUNKE",1
"RAPELLY ST",1
"RARCLIFF AVE",1
"REAR 201 HURON ST",1
"REAR 250 MAIN ST",1
"REAR 3073 PARK",1
"REAR 73 ESSEX",1
"REAR OF 2289 5TH AVE",1
"REAR OF 261 JAMAL PL",2
"REAR OF 360 ATLANTIC",1
"REAR OF 435",1
"REAR OF 886 NEW YORK",1
"REAV 2336 HEATH AVE",1
"REDING",1
"REGIS AVE",1
"RI S DR",1
"RIDGE B/O",2
"RIGHT SIDE OF 3702 N",1
"RIVER RD RI NJ 10044",1
"RIVER ROAD NY NY",1
"RIVERBANK S.P.",1
"RIVERBANK STATE RARK",1
"RIVERSIDE BOULEVARD",2
"RIVERSIDE DIVE",2
"RIVERSIDE RD",2
"RIVERTON",2
"ROANOAKE ST",1
"ROBENTO CLEMENTE CIR",1
"ROCHAMBE AVE",1
"ROCKAWAY BEACH BOULE",2
"ROCKAWAY BEACH DR.",1
"ROCKAWAY BLVD 10FT",1
"ROCKEFELLA PL",1
"ROCKPWAY",1
"ROCKWOOD PL",1
"ROGBY RD",2
"ROGER",4
"ROGRES AVE",1
"ROODEVELT AVE",3
"ROOOSELVELT AVE",1
"ROOSECELT AVE",1
"ROSEWOOD AVENUE",4
"RS HERNLOCK ST",1
"RUDYARD ST",1
"RUE ST",1
"RUFF ST",1
"RUSSELLE ST",1
"RUTHLEDGE",5
"RYANA AVE",5
"RYDER ALLEY",2
"RYER AV",3
"S DELANCEY ST",1
"S ELLIOT",6
"S MARCUS AVE",1
"S-ELLIOT PL",1
"S/B C/O ROCKAWAY",1
"S/B E 53",1
"S/B E 7 ST 30FT",1
"S/B GOLD ST",6
"S/B MAY DEEG",1
"S/B ON E 95 ST",1
"S/B VAN WYCK EXP",1
"S/B VANDALIA 10",1
"S/B W 150",1
"S/E /CO W 167 ST",1
"S/E 120 ST",3
"S/E 180 ST",1
"S/E 39 ST",1
"S/E AVE S 2FT",1
"S/E C/O 106 RD",1
"S/E C/O 144 AVE",1
"S/E C/O 41T",1
"S/E C/O 76 AVENUE",1
"S/E C/O AHRDING EXPR",1
"S/E C/O ATLATIC AVE",1
"S/E C/O BATH",2
"S/E C/O BAY PKWY",7
"S/E C/O CAMBRELENG A",1
"S/E C/O CHEEVER",2
"S/E C/O CORNELIA ST",3
"S/E C/O E .47 ST",1
"S/E C/O E 38 ST.",1
"S/E C/O E 44 ST",2
"S/E C/O E 81",2
"S/E C/O E HOUSTON",1
"S/E C/O GRAND CONCOU",1
"S/E C/O HEATCOTE AVE",1
"S/E C/O ITHACA ST",1
"S/E C/O JAMAICA",3
"S/E C/O LEE AVE",1
"S/E C/O LINCOLN",6
"S/E C/O MURDOCK AVE",1
"S/E C/O OF LIVONIA A",1
"S/E C/O PARK LANE SO",1
"S/E C/O PATNAM",2
"S/E C/O PRESIDENT ST",2
"S/E C/O RESER VOIR A",1
"S/E C/O STERLING ST",1
"S/E C/O STONE",1
"S/E C/O SUTPHIN BLVD",1
"S/E C/O VAN COURTLAN",1
"S/E C/O W 132",1
"S/E C/O W 183",1
"S/E C/O WILSON AVE",1
"S/E CORNER 63 STREET",1
"S/E CORNER 7TH WEST",1
"S/E E 29TH",2
"S/E E 31ST",1
"S/E E 44 ST",1
"S/E LACOMBE",2
"S/E W 40",1
"S/E WST 7 ST",4
"S/E/C  ESSEX",1
"S/E/C E 41 5TH AVE",1
"S/E/C W HASLEN",1
"S/E/C/O 96 ST",1
"S/E/C/O E 145 ST",1
"S/E/C/O E93ST",1
"S/E/C/O W 150TH ST",2
"S/E/C/O W 197 ST",1
"S/EC/O CROOKE AVE",1
"S/G C/O SEDGWICK",1
"S/O 1325 6TH AVE",2
"S/O 181 VANBUREN ST",1
"S/O 212 EAST  BWAY",1
"S/O 2130 1ST AVE",1
"S/O 218-30 MERICK",1
"S/O 251 E 310 ST",1
"S/O 260 DELANCEY ST",1
"S/O 43",1
"S/O 430 W 125 STREET",1
"S/O 45TH",1
"S/O 58 ST",1
"S/O 600 E 149 ST",1
"S/O 68 NEVINS ST",1
"S/O 69 STEVENSON PLA",1
"S/O 7 ESSEX",1
"S/O 76 W 103 ST",1
"S/O 8611 BWAY",1
"S/O BLAKE",1
"S/O E 154 ST",1
"S/O PSA4 130 AVE C",3
"S/O S/W C/O PARK AVE",1
"S/O SHEPHERD AVE",1
"S/O STANLEY ON SHEFF",2
"S/O W 141 ST",1
"S/O W 48 SY",1
"S/O W 94TH ST",1
"S/R RIVERSIDE DR",1
"S/S 101 AVE",5
"S/S 2ND PL",3
"S/S 32 STREET",3
"S/S 37 ST 15 FT",1
"S/S 41 ST 100FT",1
"S/S 52ND ST",4
"S/S 56RD ST 10",2
"S/S 58 AVE",1
"S/S 5TH ST",1
"S/S 86TH STREET 30FT",1
"S/S 87TH AVE",1
"S/S 9TH AVE",3
"S/S ARCHER  10FT",1
"S/S ARCHER AVE 150FT",2
"S/S ATANTIC AVE",1
"S/S BAISLEY BLVD",2
"S/S BERKMAN ST",1
"S/S BRIDGE ST",2
"S/S CHURCH AVE",4
"S/S CLASTKSON ST",1
"S/S DOUINICK ST",1
"S/S DOVER S T",1
"S/S E 130 ST",1
"S/S E 133RD ST",3
"S/S E 42 ST",6
"S/S E 44 ST",3
"S/S E 52 ST",1
"S/S E 58 ST 40",1
"S/S E 60 ST",1
"S/S E TREMONT AVE",1
"S/S E33",1
"S/S EABUS ST",1
"S/S EAST 166 ST",1
"S/S EAST 46TH ST",1
"S/S EAST 91ST STREET",2
"S/S FIELD PL",1
"S/S FLATLANDS DV",1
"S/S FRANKLIN AVE",3
"S/S HIGHLAND BLVD",10
"S/S HINOSIN 15FT",1
"S/S HOWARD AVE",1
"S/S HYLAN BLVD",1
"S/S JEROME AVENUE",1
"S/S KEW FOREST LA",2
"S/S LEFFERTS AVE",1
"S/S LIBERTY AVENUE",1
"S/S LIVINGSTON ST",2
"S/S LOGAN ST",1
"S/S MARKETFIELD",3
"S/S MCCLELLAN ST",1
"S/S MORRIS ST",1
"S/S OF  100 ST 50 FT",1
"S/S OF 90TH AVE",1
"S/S OF ALBANY ST 60F",1
"S/S OF BEACH ST",1
"S/S OF BEAUER ST",1
"S/S OF E 116 ST",1
"S/S OF E 52ND ST",3
"S/S OF E 68",1
"S/S OF HANOVER",2
"S/S OF JEROME 40 FT",1
"S/S OF STAGG ST",2
"S/S OF THAMES PL",1
"S/S OF W 31 ST",2
"S/S OF W 34TH ST",1
"S/S OF W 35 ST",1
"S/S PEAL ST 20FT",1
"S/S PEARL ST 50",1
"S/S PEARL ST 50FT",3
"S/S PLATT",1
"S/S PLAZA WEST 30FT",1
"S/S PRINCE ST",2
"S/S REAR 1ST",1
"S/S ROCKAWA BEACH BL",1
"S/S THAMES 20FT",5
"S/S THOMES ST 50FT",1
"S/S VINE ST",1
"S/S W 130 ST",1
"S/S W 160",1
"S/S W 168 ST 7FT",1
"S/S W 177 ST 80",1
"S/S W 20 ST",1
"S/S W 28 ST",5
"S/S W 28 ST 60FT",1
"S/S W 33 RD ST 40FT",1
"S/S W 34 ST",3
"S/S W 39",2
"S/S W 39 30FT",2
"S/S W 48ST",1
"S/S W 52",1
"S/S W 58 ST 5FT",2
"S/S W 58TH STREET",1
"S/S W THAMIS ST",1
"S/S W.THAMES 40FT",1
"S/S WALTON ST OF",1
"S/S WEST 48",1
"S/S WEST PEARL ST",1
"S/S WOLEOTT AVE",1
"S/S/C/O DAHILL RD",1
"S/S/O BEARD ST",4
"S/S/O SOUTH END AVE",1
"S/W 119 DR",2
"S/W 370",1
"S/W 44",1
"S/W 61 ST",1
"S/W 63 ST",1
"S/W 77 AVE",2
"S/W 84 AVE",1
"S/W BRIGHTON ST",1
"S/W C/O  46 AVE",1
"S/W C/O 101 AVE",3
"S/W C/O 106",1
"S/W C/O 33RD ST",1
"S/W C/O 41",2
"S/W C/O 55 E 8",1
"S/W C/O 59TH ST",2
"S/W C/O 7TH",1
"S/W C/O ANDREWS AVE",1
"S/W C/O BRONX",2
"S/W C/O DAHILL RD",2
"S/W C/O E 119 ST",4
"S/W C/O E 135ST",2
"S/W C/O E 14TH",1
"S/W C/O E 174TH ST",1
"S/W C/O E 70",1
"S/W C/O E 73 ST",1
"S/W C/O FAILE ST",1
"S/W C/O FOSTER",2
"S/W C/O HENDIX",1
"S/W C/O HERRING",1
"S/W C/O HOWARD AV",1
"S/W C/O I/O E 94",1
"S/W C/O LIVONIA",1
"S/W C/O MARCUS GARVE",1
"S/W C/O MCDONALD AVE",2
"S/W C/O NASSAU ST",2
"S/W C/O NEWKIRK AVE",2
"S/W C/O PERRY AVE",1
"S/W C/O ST MARYS ST",5
"S/W C/O STIENWAY ST",1
"S/W C/O STUYVESANT",2
"S/W C/O UNION TPKE",7
"S/W C/O W 123 ST",2
"S/W C/O W 141 ST",1
"S/W C/O W 157",1
"S/W C/O W 174",1
"S/W C/O W 41",1
"S/W C/O W 43",3
"S/W C/O WEST 42 STRE",1
"S/W CHURCH",2
"S/W CORNER 159 ST",1
"S/W CORNER E 38 ST",1
"S/W CORNER OF EDGECO",2
"S/W CORNER OF W 167",1
"S/W CORNER W 55",1
"S/W E 29 ST",1
"S/W FDR SERVICE ROAD",1
"S/W S/O 100 24 AVE D",1
"S/W S/O ALSTYNE",1
"S/W W 39",1
"S/W W 3RD ST",2
"S/W/C E 43",2
"S/W/C E 46 ST AT 3 A",1
"S/W/C OF PARK TERRAC",1
"S/W/C ON HICKS",1
"S/W/C SPRINGIELD",1
"S/W/C W 137",1
"S/W/C W 175ST",1
"S/W/C/ LIBERTY",1
"S/W/C/O  MALCOM X",1
"S/W/C/O BATTERY PL",1
"S/W/C/O EVERGREEN AV",1
"S/W/C/O ST MARKS ST",1
"S/W/C/O ST MARY S ST",2
"S/W/C/O UTICA AVE",1
"S/W/S MORRISON AVE",2
"S/WC/O 77 AVE",1
"SAERMAN",1
"SAINT NICHOLAS PL",4
"SAND",1
"SAVCKETT ST",2
"SB 14 AV 86 ST - CRO",8
"SB AMSTERDAM AV W167",6
"SB GUY BREWER BV LIN",3
"SB LUTEN AV AMBOY RD",2
"SB SLOSSAN AV. KNOX",3
"SCHAEFFER STREET",1
"SCHELAS ST",2
"SCHENENTADY AVE",2
"SCHENHS ST",1
"SCHENOK AVE",2
"SCHERMER AVE",1
