"V1","V2"
"N/E C/O CALOWAY ST",1
"N/E C/O CROMMELIN ST",1
"N/E C/O DECATUR",1
"N/E C/O E 151 ST",1
"N/E C/O E 166 ST",1
"N/E C/O E 257",1
"N/E C/O E 96 STREET",1
"N/E C/O E 96TH ST",1
"N/E C/O EAST 86 ST",1
"N/E C/O FOREBELL ST",1
"N/E C/O GATES",1
"N/E C/O GIFFORDS LAN",1
"N/E C/O GREEN ST",1
"N/E C/O HOE AVE",1
"N/E C/O LEAVITT ST",1
"N/E C/O LYDIG AVE",1
"N/E C/O MAIDEN LN",2
"N/E C/O MAIN ST",3
"N/E C/O MALBONE ST",1
"N/E C/O MARGIN",1
"N/E C/O MARKET SLIP",2
"N/E C/O MCCRACKEN AV",1
"N/E C/O NASSAN",1
"N/E C/O ROSEWOOD",1
"N/E C/O SENATOR ST",1
"N/E C/O STEINWAY ST",1
"N/E C/O VAN SIDEN",1
"N/E C/O W 201 ST",1
"N/E C/O W 30",2
"N/E CO E 164 ST",1
"N/E CORNER",2
"N/E CORNER 9 AVE",1
"N/E CORNER BRUCKNER",1
"N/E CORNER FULTON AV",1
"N/E CORNER MARKET SL",1
"N/E CORNER OF 41 ST",1
"N/E CORNER OF UNIVER",1
"N/E CORNER W 172 ST",1
"N/E CR. RESERVOIR AV",1
"N/E E 14 AVE",1
"N/E HARMAN ST",1
"N/E MARKET",1
"N/E OCEANVIEW AVE",1
"N/E ST OEN",1
"N/E/C 4ST AVE A",1
"N/E/C AMSTERDAM AVE",1
"N/E/C MARGIN ST",1
"N/E/C OF ELIOT AVE",1
"N/E/C W 150",1
"N/E/C/O 35 AVE",1
"N/E/C/O PEOT ST",1
"N/EC/O 209 ST",1
"N/EC/O ATLANTIC AVE",3
"N/EC/O KENT AVE",1
"N/EC/O W 172",1
"N/EC/O WADSWORTH",1
"N/O 31 AVE",1
"N/O 4TH AVE",1
"N/O BLEEKER",1
"N/O GALE PLACE",1
"N/O HUTCHINSON AV",1
"N/O ISHAM ST",1
"N/O N/W C/O W 197",1
"N/O W 139 ST",1
"N/O WARREN ST",2
"N/S 134 AVE",3
"N/S 142 ST",1
"N/S 146 DR",1
"N/S 16 STREET",1
"N/S 176 ST",1
"N/S 31",2
"N/S 35 ST",1
"N/S 35TH AVENUE",1
"N/S 42 PL",2
"N/S 43 AV",1
"N/S 45 AVE",1
"N/S 61ST STREET",1
"N/S 64TH STREET",1
"N/S 65 AVE",1
"N/S 66 ST",8
"N/S 93ST",1
"N/S ANNS T",1
"N/S AUGUSTINA AVE",2
"N/S BREVOORT ST",1
"N/S CHESNUT AVE",1
"N/S CORNAGA AVENUE",1
"N/S CRESCENT STREET",1
"N/S CROSS BRONX XPWY",2
"N/S DIVISION AVE",2
"N/S DIVISIONN AVE",1
"N/S E 146TH",1
"N/S E 166",1
"N/S E 44 ST",3
"N/S E 64 ST",1
"N/S E 67 ST",1
"N/S E 81ST",1
"N/S E 93 ST",1
"N/S E 99TH ST",2
"N/S EAST 183RD ST",1
"N/S EAST BROADWAY",1
"N/S FAIRVIEW AVE",1
"N/S GARDEN",1
"N/S MILTON STREET",1
"N/S NORTH 8TH STREET",1
"N/S OF 141 ST",1
"N/S OF E 166 ST",1
"N/S OF FIELD PLACE",3
"N/S OF LIBERTY ST",1
"N/S OF RESERVOIR OVA",2
"N/S OF W 40TH STREET",1
"N/S OF WALNUT AVE",1
"N/S PUTNAM AVENUE",1
"N/S RESERVOIR",1
"N/S SEAVIEW AV",1
"N/S SKIDMORE AVE",6
"N/S ST FELIX",1
"N/S ST FELIX ST",2
"N/S ST MARK AVE",1
"N/S ST MARY S ST",1
"N/S SUMMIT AVE",1
"N/S UNION TRPKE",1
"N/S W 183 ST",2
"N/S W 203 ST",4
"N/S W 215 ST",1
"N/S W 28 ST",1
"N/S W 40 TH ST",1
"N/S W 68 ST",1
"N/S W FORDHARD",1
"N/S W/B BATTERY PL",1
"N/S WANNMAKER",2
"N/W  S/O ROCHESTER A",1
"N/W 102ND",1
"N/W 186",1
"N/W 30-02 30 AVE",1
"N/W 53 ST",1
"N/W 77TH ST",1
"N/W BAINBRIDGE ST",1
"N/W C/O 167 ST",1
"N/W C/O 189 STREET",1
"N/W C/O 202 ST",2
"N/W C/O 217 ST",1
"N/W C/O 221 PL",1
"N/W C/O 28 ST",1
"N/W C/O 29 RD",1
"N/W C/O 42ND ST",1
"N/W C/O 5 AVE",1
"N/W C/O 6TH AVE",3
"N/W C/O 74 STREET",3
"N/W C/O ASKE ST",3
"N/W C/O AVE T",1
"N/W C/O BAY 17 ST",1
"N/W C/O BROADWAY SST",1
"N/W C/O DONGAN HILLS",1
"N/W C/O E 108 ST",1
"N/W C/O E 126 ST",1
"N/W C/O E 145 ST",2
"N/W C/O E 187 ST",1
"N/W C/O E 71 ST",1
"N/W C/O E 73",1
"N/W C/O E 81 ST",3
"N/W C/O HENRY ST",2
"N/W C/O HEWLETT STRE",1
"N/W C/O HINSDALE",1
"N/W C/O MATTHEWS AVE",1
"N/W C/O PROVOST ST",1
"N/W C/O RANDALL AVE",1
"N/W C/O RESERVIOR AV",1
"N/W C/O RYDER AVE",1
"N/W C/O SPRING FLD",1
"N/W C/O STATE STREET",1
"N/W C/O UNIONPORT RD",1
"N/W C/O UTICA AVE",1
"N/W C/O W 161 FT WAS",1
"N/W C/O W 170TH ST",1
"N/W C/O W 173 ST",2
"N/W C/O W 41TH",1
"N/W C/O W 73RD ST",2
"N/W C/O WHITESTONE E",1
"N/W C/O WILLIAM",1
"N/W CO CLINTON",1
"N/W CORNER E 3RD",1
"N/W CORNER MACCRACKE",1
"N/W CORNER OF CHERRY",1
"N/W CORNER OF RIVERS",1
"N/W CORNER OF STEINW",1
"N/W CORNER OF W 19 S",1
"N/W CRNR 7 AVE",1
"N/W E 104 ST",1
"N/W E 189",1
"N/W E 89",1
"N/W E 96 ST",1
"N/W ESSEX ST",1
"N/W HERBERT ST",1
"N/W NEPTUNE",2
"N/W PENNSYLVANIA AV",1
"N/W RICHARDSON AVE",1
"N/W SIDE 76 AVE",1
"N/W W 232 ST",1
"N/W/C BOSCOBLEL PL",1
"N/W/C W 171 ST",1
"N/W/C/O 91 AVE",1
"N/W/C/O 92 AVE",1
"N/W/C/O ROCHESTER AV",1
"NAD",1
"NAGLE ST",1
"NAPLE AV",1
"NARROWS OVAL",1
"NASSUA",1
"NAUGHTON AVENUE",1
"NAY 38 ST",1
"NB 3 AVE 8 ST - CARO",35
"NB BEDFRD PK BV. WEB",1
"NE C/O 3RD AVENUE",1
"NE C/O 62ND STREET",1
"NE C/O BERRY STREET",1
"NE C/O EAST 175TH ST",2
"NE C/O HURON STREET",1
"NE C/O MERRIAM AVE",2
"NE W 173 ST",1
"NEEDHAM  AVE",1
"NESEROLE STREET",1
"NEW BOLD AVENUE",1
"NEW ENGLAND THROWAY",1
"NEW UTECHT",1
"NIPPON AVE",3
"NOEL RD",2
"NONTHERN BLUE",1
"NORTH 13TH ST",2
"NORTH 1ST STREET",1
"NORTH ELLIOT PL",2
"NORTH OF 31 AVE",1
"NORTH OF 59TH ST",3
"NORTH OF ST.MARYS",1
"NORTH RHETT AVENUE",1
"NORTH S",1
"NORTHERN RD",1
"NORTHSIDE E 157 ST",1
"NORTHSIDE WEST 2 ST",1
"NORTOLLE ST",1
"NORTON 9",1
"NOSRTHERN BLVD",1
"NW C/O 15TH DRIVE",1
"NW C/O 208TH PLACE",1
"NW C/O 41ST AVENUE",1
"NW C/O 64TH ROAD",1
"NW C/O 92ND",1
"NW C/O DITMAS AVE",1
"NW C/O DORCHESTER AV",1
"NW C/O FULTON",1
"NW C/O MIDLANE AVE",1
"NW C/O PARKINSON AVE",1
"NW C/O REOBLING AVE",1
"NW C/O WEST 197TH",1
"NW C/O WHITEHALL",1
"NW CORNER OF XENIA S",1
"O/C W 39",1
"O/O 30  COLUMBUS CIR",1
"O/O FERNSIDE PL",1
"O/O TREMONT AVENUE",1
"OAKPOINT AVE3",2
"OAKPOINT AVENUE S/O",1
"OCEANAVE",1
"OGDA AVE",1
"OLM AVE",3
"OLMER ST",1
"ONE UNION SQUARE W",3
"OPP 120 CO-OP CITY B",1
"OPP CT",2
"ORCHARD  ST",1
"OWLS HEAD CT",1
"P/L E/S WATER",1
"PACIFIC PL",1
"PACIFIFC ST",1
"PADGON MEADOW RD",1
"PALISADES AVENUE",1
"PARK AVE BRONX NY",1
"PARK CRES SOUTH",1
"PARK RD",1
"PARK SIDE",1
"PARK TERR WEST",3
"PARK TERRANCE WEST",1
"PARKING LOT   2 LGA",1
"PARKING LOT 4",1
"PARKSIDE AVEN",1
"PAULDING AE",1
"PECK PLAZA",1
"PECK SLIP STREET",1
"PEDIT AVE",1
"PELHAM PARKWAY S  8",1
"PENCOD ST",1
"PENNN PLAZA",1
"PEREIMER AVE",1
"PERONA LANE",2
"PICK SOUTH",1
"PICKE ST",1
"PIDDEOM MEADOW RD",1
"PIDEGON MEADOW RD",1
"PIDGEON MEADOW PKWY",1
"PIDGEW MEADOW RD",1
"PIDGON MEADOW RD",3
"PIER 40",21
"PIER 6 BK BRIDGE PAR",1
"PIER 62 20TH STREET",1
"PIER 83 W 42ND",3
"PIERPONT ST",1
"PIERRE POINT STREET",1
"PIGEON MEADOW",4
"PIGEON MEADOW BLVD",4
"PIKE ST3",1
"PIKES ST",2
"PILGRAM AVE",2
"PILLINGS ST",1
"PINEHURS AVE",1
"PINKLEY",1
"PINKNY",3
"PISCON MEADOW",1
"PITNAM AVE",1
"PITTS ST",2
"PKG LOT 5",1
"PLAZA ST WEST",1
"PLAZZA DR",1
"PLEASENT PL",1
"PLUMROSE LN",1
"PLYNPTON AVE",1
"POLAND PLACE",1
"POLAR STREET",1
"POPLAN ST",1
"POPLAR AVENUE",4
"POPLER AVE",1
"PORTLAND AVENUE",1
"POST AV",2
"PRESIDENT PL",1
"PRICE ST",5
"PRICES LA",1
"PRINCESS BAY STATION",1
"PRONTISS",1
"PROSPECT  AVE",3
"PROSPECT PARK STREET",2
"PULASKY ST",1
"PUOLASKI ST",1
"PURDY STREEET",1
"PURTAL ST",1
"PUTANM AVE",1
"PUTNA  AVE",1
"PUTTERSON AVE",1
"QUARY ST",1
"QUEEN",1
"QUEENS M TOWN NEXPWY",1
"QUEENS MIDTOWN PKWY",1
"QUIMBY AVENUE",1
"R S DRIVE",1
"R/O 1025 STRATFORD A",1
"R/O 133 BROADWAY",1
"R/O 1630 BRUKNER BLV",1
"R/O 180 POWELL ST",1
"R/O 189 STANTON ST",4
"R/O 19 PITT",2
"R/O 21 JUMMEL TER",1
"R/O 2406 8 AVE",1
"R/O 4224 SNYDER",1
"R/O 465 GRAND",1
"R/O 541 BEACH 19 ST",1
"R/O 65 ROCKERS ST",1
"R/O 67 ST",1
"R/O 6722",1
"R/O 805 TAYLOR",1
"R/O 83A",1
"R/O BEACH 18TH ST",1
"R/O UNIVERSITY",1
"R/S 156TH",1
"R/S 16TH STREET",1
"R/S 39TH ST",1
"R/S 65TH",1
"R/S 86TH ST FROM",1
"R/S CASETT CAMONT",1
"R/S DOSCHER ST",1
"R/S DUPONT ST",1
"R/S EASTERN PARKWAY",1
"R/S LEGGETT AVE",1
"R/S MARCONI PL",1
"RAILROAD AVENUE",1
"RANDERBILT AV",1
"RANGER ST",1
"RANWICK",1
"RAWAYA AVE",1
"RB VIRE 27",1
"RCTOR PL",1
"REAR OF 2 METROTECH",1
"REAR OF 215-02 73 AV",1
"REAR OF 359 WALES AV",3
"REAR OF 7916 MIDTOWN",1
"REAR OF 973 E 80 STR",1
"REDWOOD AVENUE",1
"REGES DR",1
"REGIG DR",1
"RENWICK STREET",1
"REV JAMES RUTLAND",1
"RICHARD TERR SI NY",1
"RISSENA BLVD",1
"RIVEERDALE AVE",1
"RIVERBANK SATE PARK",1
"RIVERISIDE DR",1
"RIVERROAD NY NY 1004",1
"RIVERSIDE BL",1
"RIVERSIDE DR NY NY",1
"RIVERTOWN",1
"RIVINGSTON AVE",1
"ROBINSON AVENUE",4
"ROCK HILL RD",1
"ROCKAWAY PRKW",1
"ROCKESTER AVE",1
"ROCKW PKWY",1
"ROCKWY PKY",1
"RODGERS",1
"ROGERS  AVE",1
"ROGUS AVE",1
"ROOSEVELT AVENUUE",1
"ROSELL ST",1
"RUFUS KING PK",1
"RUG ROAD",1
"RUSEDALE AVE",1
"RUSSELL SAGE PK",1
"RUSSELL SAGE PLAYGRO",1
"RUTLANDER",1
"RYNOLD ST",1
"S 84 ST",1
"S ELLIOTT",1
"S END AE",1
"S FAIR STREET",1
"S OCEAN AVE",1
"S SIDE OF 56 RD",1
"S/B 20TH AVE",2
"S/B 76 AVE",3
"S/B BERRIMAN",1
"S/B BOWERY",1
"S/B C/O 225 ST",1
"S/B CADMAN PLZ",2
"S/B CADMEN PLZ",1
"S/B HEGEMAN AVE",1
"S/B MEEKER AVE",2
"S/B MORNINGSIDE DR",1
"S/B PAULDING AVE",1
"S/E 153 STREET",1
"S/E 38",1
"S/E ALBANY AVE",2
"S/E B 96 ST",1
"S/E BRIGHTON 2 ST",1
"S/E C/O  W 163 ST",1
"S/E C/O 0E0DWARD MOR",1
"S/E C/O 102 ST",2
"S/E C/O 110 AVE",2
"S/E C/O 116 AVE",1
"S/E C/O 202 ST",1
"S/E C/O 234 ST",1
"S/E C/O 38 ST",2
"S/E C/O 45 RD",1
"S/E C/O 51 ST",1
"S/E C/O AVE P",2
"S/E C/O BERRIMAN",1
"S/E C/O BURGHER AVE",1
"S/E C/O CLIFTON",1
"S/E C/O CLOVERDALE B",1
"S/E C/O CROTONA PK N",1
"S/E C/O DEVONSHIRE R",1
"S/E C/O DITMAS AVE",2
"S/E C/O E 117 ST",1
"S/E C/O E 225 CARPEN",1
"S/E C/O E 31 ST",1
"S/E C/O E 47 ST",1
"S/E C/O E 5TH ST",1
"S/E C/O E 83 STREET",1
"S/E C/O E1 75 ST",1
"S/E C/O EAST 53RD ST",1
"S/E C/O EBBITTS ST",3
"S/E C/O FAIRVIEW",1
"S/E C/O FINDAL ST",1
"S/E C/O FOSTER RD",1
"S/E C/O FRESH MEADOW",7
"S/E C/O FULTON AVE",3
"S/E C/O GROTE ST",1
"S/E C/O HUBBELL ST",1
"S/E C/O HYLAN BLVD",1
"S/E C/O MCGRAW AV",1
"S/E C/O NORTON AVE",1
"S/E C/O RUGBY RD",2
"S/E C/O W 131 ST",1
"S/E C/O W 27 ST",1
"S/E C/O WEST 139 ST",1
"S/E C/O WEST 3RD",1
"S/E C/O WEST 41",1
"S/E C/O WHIERLE AVE",1
"S/E CO CLINTON",1
"S/E CONKLIN AVE",1
"S/E CORNER E 109 ST",1
"S/E CORNER LITTLE NE",1
"S/E CORNER O WILHMOR",1
"S/E CORNER OF 5TH AV",1
"S/E CORNER OF CLAREN",1
"S/E CORNER OF E 49 S",1
"S/E CORNER OF RESEVO",1
"S/E CRNR 63 ST",1
"S/E CRUGER AVE",1
"S/E E 127",1
"S/E HEGEMAN AVE",1
"S/E I/O  W 57",1
"S/E KINGSTON AVE",1
"S/E MURDOCK AVE",1
"S/E MYRTLE AV",1
"S/E MYRTLE AVE",2
"S/E SCHENWCTADY AVE",1
"S/E TOWNSEND",1
"S/E W 164",1
"S/E W 28TH",1
"S/E WOODHULL AVE",1
"S/E/C 1 AVE",1
"S/E/C OF W 155",1
"S/EC/O  9TH",1
"S/EC/O AVEH",1
"S/EC/O CLOVERDALE BL",1
"S/I C/O W 174 ST",1
"S/N PARK PLACE",1
"S/O 1175",1
"S/O 12 AVE",1
"S/O 132ND ROAD",1
"S/O 141 HENRY ST",1
"S/O 17 ARLINGTON AVE",1
"S/O 17 AV",1
"S/O 227-06 53 AVE",1
"S/O 234 N 9 ST",1
"S/O 2798 RONDLAD AVE",1
"S/O 405 GEORGIA",1
"S/O 4521 7TH AVE",1
"S/O 47 AVE",1
"S/O 502 9TH AVE",1
"S/O 578 5TH AVE",1
"S/O 5TH AVE",1
"S/O 60 ST",1
"S/O 608 GEORGIA AVE",1
"S/O 683 BARBEY ST",1
"S/O 8923 AVENUE D",1
"S/O BRIGHTON BEACH A",1
"S/O C/O BLOSSOM",1
"S/O C/O W ST + 177TH",1
"S/O DITMAS",1
"S/O DIVISION AE",1
"S/O E 40",1
"S/O E 60 ST",1
"S/O JOHN ST",1
"S/O LAFAYETTE",1
"S/O NORTHERN BLVD",2
"S/O VARICK AVENUE",1
"S/O W 147",1
"S/O W 174 ST",1
"S/O W 31 ST",1
"S/O WEST 55TH ST",1
"S/S 100TH STREET",1
"S/S 110 ST",5
"S/S 117TH ST",1
"S/S 130 AVE",1
"S/S 146 RD",1
"S/S 25RD ST 12",1
"S/S 25RD ST 30",1
"S/S 31ST AVENUE",1
"S/S 32ND AVENUE",1
"S/S 35 ST",1
"S/S 3RD AVENUE",1
"S/S 4 AVE",1
"S/S 50 STREET",1
"S/S 73 AVENUE",1
"S/S ATLANTIC",3
"S/S AVENUE R",2
"S/S CANAL ST",1
"S/S CEDAR",1
"S/S CHAMBER ST",1
"S/S CROWN STREET",1
"S/S CUTHBERT RD",1
"S/S E 120ST",1
"S/S E 138TH",1
"S/S E 174 S",1
"S/S E 207 ST",2
"S/S E 22ND ST",1
"S/S E 54TH",1
"S/S E 62 ST",1
"S/S EAST 166TH ST",1
"S/S EMMONS AVE",1
"S/S FRESH MEADOW LAN",1
"S/S HANOVER SQUARE",1
"S/S HICKSVILLE RD",1
"S/S KENT STREET",1
"S/S LEXINGTON",1
"S/S MARCY",1
"S/S NASSAU AVENUE",1
"S/S OF 100 ST",1
"S/S OF 1ST PLACE",1
"S/S OF 41 STREET",1
"S/S OF COMMERCE AVE",1
"S/S OF E 166",1
"S/S OF E 170 ST",1
"S/S OF E 52ND ST",1
"S/S OF HOME ST",1
"S/S PINE",1
"S/S PLAINVIW AVE",1
"S/S QUEENS MIDTOWN",1
"S/S READE STREET",1
"S/S ROBERT WAGNER",1
"S/S ROCKAWAY BEACH B",1
"S/S SAINT MARCUS ST",1
"S/S SAMPSON AVE",1
"S/S STAGG ST",1
"S/S TYLER",1
"S/S TYLER AVE",1
"S/S VARICK AVE",1
"S/S W 125 ST",2
"S/S W 165",1
"S/S W 218 ST",1
"S/S W 27",1
"S/S W 36 STREET",1
"S/S W 38",1
"S/S W 40",1
"S/S W 50",1
"S/S W 52ND",1
"S/S W 55 ST",2
"S/S WALL ST",1
"S/S WANAMAKER PLACE",1
"S/S WEST 30TH STREET",1
"S/S WEST 31ST STREET",1
"S/S WEST FORDHAM",1
"S/S WHITE",1
"S/S WHITEHALL ST",5
"S/S/O E 7 ST",1
"S/SIDE OF RYAWA AVE",1
"S/W 183",1
"S/W 57 AVE",1
"S/W 8TH AVE",1
"S/W ARCHER AV",1
"S/W B 96 ST",1
"S/W BRIGHTON",1
"S/W BROADWAY AVE",2
"S/W C WARING AV",1
"S/W C/O  E53",1
"S/W C/O 137 ST",1
"S/W C/O 222 STREET",1
"S/W C/O 29 AVE",2
"S/W C/O 32 ST",2
"S/W C/O 35TH ST",1
"S/W C/O 36 ST",1
"S/W C/O 3RD ST",1
"S/W C/O 41",3
"S/W C/O 53 AVE",1
"S/W C/O 67 AVENUE",1
"S/W C/O 99 ST",1
"S/W C/O ASTORIA PARK",1
"S/W C/O BEEKMAN",1
"S/W C/O BOGART AVE",1
"S/W C/O CARLTON",1
"S/W C/O CROMMELIN",1
"S/W C/O E 101 ST",7
"S/W C/O E 180",1
"S/W C/O E 183 STREET",1
"S/W C/O E 233",1
"S/W C/O E 24",1
"S/W C/O E 36TH",1
"S/W C/O E 70",1
"S/W C/O E 96 STREET",1
"S/W C/O EAST 172 ST",1
"S/W C/O EAST 91ST ST",1
"S/W C/O FRESHMEADOWS",1
"S/W C/O FRISBY AVE",1
"S/W C/O HAVEMEYER",1
"S/W C/O HILLMAN AVE",1
"S/W C/O LIBERTY AVE",1
"S/W C/O MOLINE",1
"S/W C/O STOBE AVE",1
"S/W C/O VAN CORTAND",1
"S/W C/O W 160TH",1
"S/W C/O W 97",1
"S/W CLERMONT AVE",1
"S/W CORNER 55 ST",1
"S/W CORNER OF 138 ST",2
"S/W CORNER OF RUTHER",1
"S/W CORNER PARSON",3
"S/W CORNER W 47",1
"S/W CRNR 62 ST",1
"S/W E 96 STREET",1
"S/W F/O QUARRY RD",1
"S/W MATTHEWS AVE",1
"S/W PAERDGAT AVE N",1
"S/W PARDEGUT AVE",1
"S/W S/O E 102 ST",1
"S/W W 41 17TH",1
"S/W/C 119TH ST",1
"S/W/C 160 ST",2
"S/W/C/O E 102 ST",1
"S/WC/O 93 AVE",1
"S/WC/O E 189 ST",1
"S/WC/O E233 ST",1
"S/WC/O PARK AVE",1
"SAIN NICHOLAS AVE",1
"SAINT JOSEPHS AVENUE",1
"SAINT NCIHOLAS",1
"SAINT NICH AV",1
"SANDALWOOD DRIVE",3
"SANDWOOD DR",1
"SANOS ST",1
"SC HLEY AVE",1
"SCHEAEFER ST",1
"SCHEMOHORNE",1
"SCHENEMEHORN ST",1
"SCHENTADY AVE",1
"SCHERCTEDY AVE",1
"SCHERMER ST",4
"SCHLEY  AVE",1
"SCHNENECTADY AVE",1
"SCHNETER ST",1
"SCHORMERHORN",2
"SCHROEDERS AVENUE",2
"SCHURG AVE",1
"SE C/O E 13 ST",1
"SE C/O EAST 175TH",1
"SE C/O EAST 175TH ST",1
"SE C/O FINDLEY AVE",1
"SE C/O LIVONIA",1
"SE C/O NORWAY AVENUE",2
"SE C/O OAKTREE PLACE",1
"SE C/O PARKINSON AVE",4
"SE C/O PATTERSON AVE",1
"SE CENTRAL AVE",1
"SE LINWOOD STREET",1
"SE PALMETTO",1
"SEABREEZE AVENUE",2
"SEAGUT BLVD",1
"SEATON AVE",1
"SECO 125",1
"SEDBRING ST",1
"SEDWICK AE",1
"SEGWICK AV",1
"SEMIHOLE AVE",1
"SEMINDLE ST",1
"SENATH STREET",1
"SENTH AVE",1
"SEVEN TUNES SQUARE",1
"SEYWARD AVENUE",1
"SHARPE AVENUE",1
"SHATWELL AVE",1
"SHEFFEILD",1
"SHEFFIELD AE",1
"SHEPPERD AV",1
"SHERICK AV",1
"SHOIRE PKWY",1
"SHOMAN AVE",1
"SHOR RD",1
"SHORE DRIVE",1
"SHRFRT PKWY",1
"SIDE OF 1460 BRONX R",1
"SIDE OF 1817",1
"SIDE OF 23-17 42 ST",1
"SIDE OF 92 01 101 AV",1
"SIDE OF E 88 ST",1
"SIDE OF LANE",1
"SILVR STREET",1
"SIMONSON PL",4
"SINGRAHAM ST",1
"SKILLLMAN AVE",2
"SKILLMORE AVE",1
"SKILMAN ST",4
"SNEDICKEN AVE",3
"SNYDAM",3
"SO BACH LOT 4",1
"SO BEACH LOT  4",1
"SOF LORIMER",1
"SOUND VIEW LANE",1
"SOUNDERVIEW AVE",2
"SOUNDVIEW AVENUE3",1
"SOUNDVIEW ST",2
"SOUTH BROOKLYN AVE",1
"SOUTH EAST AVE",1
"SOUTH EAST CORNER",1
"SOUTH EDELSTON",1
"SOUTH ELLIOT PL",2
"SOUTH JAY STREET",1
"SOUTH OF BROOKLYN AV",1
"SOUTH OF CORNER OF 2",1
"SOUTH OF NORNER OF 7",1
"SOUTH OF S/W",1
"SOUTH OXFORD STREET",5
"SOUTH PORTLAND ROAD",1
"SOUTHRN BLVD",1
"SOUTHSIDE",1
"SOUTHSIDE MIDWOOD",1
"SOUTHSIDE SOUNDVIEW",1
"SPE 132 ST",1
"SPENCE DRIVE",1
"SPFFORD AVE",1
"SS 35 AVE",1
"ST ANN S AV",1
"ST C AOR",1
"ST JIOHNS PLC",1
"ST LUKES PL",6
"ST MARK PALE",1
"ST NICHOLAS A",1
"ST NICHOLAS AR",1
"ST NICHOLAS PLC",2
"ST NICHOLS TERRACE",1
"ST OWEN AVE",1
"ST PAULS PLAZA",1
"ST PAULS PLZ",1
"ST STEPHENS PL",1
"ST UYVESANT",1
"ST WALNUT",1
"ST.ALBANS AVE",1
"ST.MARYS ST",2
"ST.PETER AVE",1
"STADIUM",1
"STAFFORD AVENUE",1
"STAN ST",3
"STANDHOPE STREET",1
"STANLEY AVE.",1
"STANTON  ST",1
"STANTON ST3",1
"STARLING ABE",1
"STATION ST",2
"STATIUM AVE",1
"STEINAY",1
"STEINWAT ST",1
"STEKMAN ST",1
"STERINGS",1
"STERLING AVENUE",1
"STOBLE AVE",1
"STONE RD",1
"STOSSON AVE",1
"STRAUS ST",2
"STRAWBERRY LANE",2
"STUMVESANT AV",1
"STUYVESANT  AV",1
"STUYVESANT  AVE",2
"SUERMAN AVE",1
"SULLIVAN S",1
"SUMMER BLVD",1
"SUMPTER ST BK NY",1
"SUTTER AVE3",1
"SUTTER PLC",1
"SW ARCHER AVE",1
"SW C/O 51ST AVENUE",1
"SW C/O 66TH AVENUE",1
"SW C/O 6TH AVENUE",1
"SW C/O HOE AVENUE",1
"SW CO HARROD AVE",1
"SW CORNER AT W 236 S",1
"SW MADISON AV",1
"SW ON WATSON",1
"SYDER STREET",1
"SYLVAN AVENUE",4
"Sandhill Rd",1
"TAILLARY ST",1
"TENBROOK",1
"TENBRORCLE AVE",1
"TERMINAL 1  ARRIVALS",1
"TERMINAL C DEPARTURE",1
"TERN B LEVEL 2",1
"TEUMISSIN PL",2
"TH AVE",3
"THAMITES",1
"THAYTON",1
"THEIROT AVE",5
"THOMAS BOYLAND ST3",1
"THOUTMAN ST",1
"THROGS NECK EAST",1
"THROGS NECK SERVICE",1
"THWAITTS P",1
"THWWITTS P",1
"TIBBEN AVE",1
"TIBBETT AV",1
"TIEMANN DR",1
"TIERNY PLC",1
"TIFFANT STREET",1
"TIKE STREET",2
"TILARY ST",1
"TILDER RD",1
"TILLANY",1
"TILLHON",1
"TILLHY ST",1
"TIMES SQU",1
"TIMES SQUARE 7TH AVE",1
"TOMPKIN PL",2
"TRACTOR PLACE",1
"TRENT",1
"TROUTNMAN",1
"TULFAN TERR",1
"TUSKEGEE AIRMAN WAY",2
"TWIN PINES DRIVE",5
"TYNSALL",1
"U.N PLAZA E 49",1
"UN SQUARE EAST",1
"UNDER BLVD",1
"UNDERDONK  AVE",1
"UNDERHILL ROAD",1
"UNIJ AVE",1
"UNION SQUARE WESWT",1
"UNIONPONT RD",1
"UNIOON SQAURE WEST",1
"UNIVER AVE",1
"UNIVERSITY DR",1
"UNVISERSITY PLZ",1
"VALDO AVE",1
"VALENGTINE AVE",1
"VALENTINE ROAD",1
"VAN CORTLANDT GOLD",1
"VAN CORTLANDT PARL E",1
"VAN WYCH EXPRWY",1
"VANDALLIA",1
"VANHURST ST",1
"VANNESLR AVE",1
"VANSICLEN AV",1
"VARUCH DRIVE",1
"VERMIYEA AVE",1
"VERNOR AVE",1
"VERONA PLACE",1
"VERRON AVE",1
"VESTRY STREET",2
"VETERANS AVENUE",1
"VIARO",2
"VICLE AVE",1
"VICTORY",3
"VIEELE AVE",1
"VITO LACIASCIO PARK",1
"VITO LOCASACIO PARK",1
"VOORHICS AVE",1
"VYSE V",1
"W .187 ST",2
"W .29 ST",1
"W .33 STREET",1
"W 122 ST3",1
"W 138 STR",1
"W 143 ST3",1
"W 143 STREET 3",1
"W 151 ST3",1
"W 154 STR",1
"W 166 STR",2
"W 17 TH",1
"W 170 AR",1
"W 173 ST  WYSHEVLA",1
"W 174 SAT",1
"W 18TH STREET",2
"W 203 10TH",1
"W 20TH",2
"W 236TH ST",1
"W 240 STREET",2
"W 25TH STREET",2
"W 30  ST",1
"W 31 ST3",1
"W 32ND STREET",3
"W 38 TH ST",1
"W 43 S T",1
"W 43TH",2
"W 44 45 ST",1
"W 45 ST3",1
"W 48TH S",1
"W 54TH3",1
"W 56 STY",1
"W 59 EAST",1
"W 71RD",1
