"V1","V2"
"SOUTHSIDE OF SHEEPHE",1
"SPEEDWELL AVE",2
"SPRINGFIELD ST",1
"SS W 172ND STREET",1
"ST FELIX STR",1
"ST FRANCIS PLC",1
"ST JOSPHS",1
"ST NCIHOLAS AVENUE",2
"ST NICH TR",1
"ST NICHOLAS BLVD",2
"ST NICHOLAS ST",11
"ST NOCOLAS AVE",1
"STADON RD",1
"STEIN",4
"STEINWAY ST .",1
"STERMAN",1
"STEUBEN AVENUE",3
"STEVANS COURT",1
"STRCKLAND AVE",1
"SUMPTER  ST",2
"SURREY PL",5
"SUYDAM PL",7
"SW C/O 30 AVENUE",1
"SW/ C/O WALLABOUT ST",1
"Seward Pl",2
"T 8 ARRIVALS JFK",6
"T 8 ARRIVALS OUTER R",2
"T4 LOT",2
"TAAFFE",1
"TEN EYCH ST",1
"TERMINAL 1 DEPATURES",2
"TERMINAL 4 RECRULATI",1
"TERMINAL J MAIN ROAD",1
"TERMINAL RECICQULATI",1
"TERMINAL RECIRAULATI",1
"TERMINAL/ARRIVALS",1
"THAYER AVENUE",2
"THOMPSON PL",1
"THOMSON ONE",1
"TIEBOUT AVENUE",6
"TILLARY PL",1
"TOMLINSON",4
"TOMPKINS PKWY",1
"TOPPING AVE BRONX",1
"TRINITY PLAZA",1
"Teunissen Pl",1
"Thornhill Ave",14
"UNDER HIGHLAND PARK",1
"UNION SQUARE W",4
"UNION ST  10",1
"VAN BRANT ST",1
"VAN BRUNT  ST",4
"VAN NAME AV",1
"VAN WYCK AVE",2
"VANCORTLANDT AVE",1
"VCP GOLF COURSE",1
"VETERANS ROAD WEST",2
"VILLAGE RD",1
"Vaughan St",1
"W  125 ST",1
"W 114 S T",1
"W 148ST.",1
"W 151ST ST",3
"W 156TH ST",10
"W 165  ST",1
"W 168TH  ST",1
"W 181ST ST",11
"W 196 STREET",2
"W 1ST ST",7
"W 207TH",6
"W 227",2
"W 235TH ST",2
"W 239TH",1
"W 240 SHERMAN AVE",1
"W 242ND STREET",1
"W 256",1
"W 41TH STREET",6
"W 420 47TH ST",1
"W 44 RD",1
"W 49 TH ST",1
"W 4TH",5
"W 707 ST",1
"W 86.",1
"W 92 STREET",1
"W KINGSBRIDGGE",1
"W SAINT NICHOLAS AVE",2
"W/ 108",1
"W/B 78 ST",1
"W/B C/O AVE K",1
"W/B E 178 ST",1
"W/E C/O SOUTHERN BLV",1
"W/E FORBEL",1
"W/O 60TH ST",1
"W/O GREENWICH ST",1
"W/O N/W C/O W 151 ST",1
"W/O S/W C/O E HOUSTO",1
"W/S 122 ST",2
"W/S 139ST APPOX 5 FT",1
"W/S 183 ST",3
"W/S 203 ST",1
"W/S 35 RD",1
"W/S 78 ST",5
"W/S BAY AVE",6
"W/S BDWAY",1
"W/S BEDFORD AV",5
"W/S CENTRE ST",3
"W/S DALY AVE",2
"W/S DUPONT ST",8
"W/S E 22ND ST",2
"W/S E 4 ST",2
"W/S E 5 ST",3
"W/S E 52 ST",1
"W/S E 80ST",1
"W/S HARLEM RIVER DR",1
"W/S HOLLERS AVENUE",2
"W/S LUTEN AVE",3
"W/S MELROSE AVE",1
"W/S MO GASTON ST",1
"W/S OF 54TH AVE",1
"W/S OF CARLTON AVE",1
"W/S OF CLAY AVE",1
"W/S OF FRONT ST",2
"W/S OF MORRIS AVE",4
"W/S OF PROSPECT AVE",2
"W/S OF ROCKAWAY PWY",1
"W/S PEARL STREET",1
"W/S PIKIN AVE",1
"W/S W FARMS RD",3
"W/S WHITTIER",2
"W/S WHITTIER STREET",1
"W/S WILLOUGHBY AVE",1
"W/S/O LOGAN ST",4
"WALE AVE",3
"WALTHAN ST",1
"WALTON STREET",2
"WASTCHESTER AVE",1
"WATSON DRIVE",1
"WB E180 ST. CLINTON",6
"WB FULTON ST. UTICA",2
"WEEHAWKIN",1
"WEST 101 ST",7
"WEST 109",1
"WEST 111TH ST",3
"WEST 12",6
"WEST 122TH ST",2
"WEST 125TH",5
"WEST 163RD STREET",1
"WEST 171ST ST",1
"WEST 186 STREET",2
"WEST 190TH ST",2
"WEST 2 STRRET",1
"WEST 201ST ST",1
"WEST 20TH STREET",4
"WEST 215TH STREET",4
"WEST 218TH AVE",1
"WEST 231TH STREET",3
"WEST 25TH STREET",5
"WEST 263",1
"WEST 29TH STREET",7
"WEST 43RD ST 12TH AV",2
"WEST 72ST",1
"WEST 75 STREET",1
"WEST 81ST STREET",2
"WEST 8TH AVE",1
"WEST 93RD STREET",6
"WEST 97TH S",1
"WEST BROADWA",1
"WEST CHESTER AVE",8
"WEST END  AVE",4
"WEST KINGBRIDGE ROAD",6
"WEST KINGSBRISDGE RO",1
"WEST MT EDEN AVE",2
"WEST OF 2ND AVE",2
"WEST PIER 40",3
"WEST SIDE OF 44 STRE",1
"WESTSIDE OF HOOPER S",1
"WHEATLEY AVE",1
"WHITE EXP STR",1
"WHITELAW",1
"WHITESTONE",3
"WHITTY LN",3
"WILLIAMSBURG PL",3
"WILLIMASBURG ST WEST",1
"WILLLOUGHBY AVE",1
"WILLMOHR SP",1
"WILLOUHGBY AVE",1
"WILLOWOOD IN",1
"WILMOHR ST",6
"WINTROP ST",5
"WORTH",3
"WORTH  STREET",1
"WST",2
"WYCKOFF AVE.",2
"WYCOFF",2
"WYTHE ST",2
"X IY E IY",1
"YONKERS BUS",1
"]113 ST",1
"1 BRONX RIVER PARKWA",1
"1/S/O ELK ST",1
"100 CENTRAL PARK SOU",1
"103RD STREET",3
"103ST",1
"104TH AVENUE",1
"108TH AVE",3
"124TH STREET",4
"129th Rd",3
"12DR",1
"14 ST.",1
"148TH",1
"163RD STREET",1
"17 ND",1
"172TH ST",1
"176TH  ST",1
"184",2
"186 AVE",2
"193 SR",1
"199TH ST",2
"1ST A VE",2
"205 PL",2
"213TH STREET",1
"23RD",6
"241 AVE",1
"25TH AVENUE",3
"25TH ST.",2
"262nd Pl",5
"28 ROAD",1
"2DN PL",1
"2TH ST",1
"3 AE",5
"31S ST",1
"34  AVE",1
"34 VE",1
"36 OELAMN STE",1
"3RD AVNUE",1
"3TH",2
"43 DR",1
"44 DRIVE",9
"46RD ST",3
"47TH ROAD",2
"49TH AVE",6
"5 AVE.",2
"51 AVE LIC",1
"51 STR",1
"521 EAST 14TH STREET",1
"56 PLACE",2
"60 S",1
"65TH CRES",4
"67 TH",2
"68 AV",6
"70TH ROAD",5
"71TH AVE",3
"74",2
"80S T",1
"82ND ST.",1
"85 DRVE",1
"9 RD",5
"923RD ST",1
"96 STATION",1
"9LTH AVENUE",1
"ADELAIDE",2
"ALABAMA",10
"ALASKA STREET",2
"ALDEPHI STREET",1
"ALDRICK STREET",1
"ALLERTON  AVENUE",1
"ALYSTINE AVE",3
"AMDERSON AVE",2
"AMERICAN VETERANS",1
"AMERSFORT PK",1
"AMITY PLACE",2
"AMSTERDAM AVE.",2
"ANDES PLACE",1
"ANNADATE RD",1
"ANTONY AVE",2
"AQUEDUCT AVE N",1
"ASTOR  AVE",1
"AUDUBON  AVE",4
"AVIATOR SPORT SOUTH",1
"AVON PL",2
"Allentown Ln",1
"Alverson Loop",2
"Ashton Dr",6
"Astoria Park.",2
"B 116",3
"B 116TH",1
"B 133 ST",2
"B 15TH",2
"B 17 STREET",4
"B 20ST",2
"B 47TH ST",2
"B 67TH ST",3
"B 73",1
"B 92",2
"B HESTER ST",1
"B.87 ST",2
"B169TH ST",4
"BAHIC STREET",1
"BAIN BRIDGE ST",4
"BARKER ST",5
"BAT RIDGE PKWY",3
"BATTERY PARJ GREENWI",1
"BATTERY PARK PLACE",1
"BAY #9 BOARDWALK RIS",1
"BAY 14 RIIS PARK",1
"BAY 31ST ST",3
"BAY 40 STREET",2
"BAY 47",1
"BAY 48TH STREET",3
"BAY 52 STREET",1
"BAY PARKWRY",1
"BAYLEY",1
"BCH 102 ST",3
"BCH 124TH STREET",1
"BEACH  118 ST",1
"BEACH 117TH ST",4
"BEACH 174TH ST",1
"BEACH 20ST",2
"BEACH 22ND STREET",7
"BEACH 44",2
"BEACH 48",2
"BEACH 61",2
"BEACH 67TH ST",7
"BEACH CHANEL DR",1
"BEADEL STREET",4
"BEAGER ST",1
"BEAVER  ST",1
"BECH 58 ST",1
"BECKMAN",5
"BEDFORD PK BL",2
"BELLAMY LP",1
"BELMONT AVF",1
"BERGAN AVE",1
"BERGEN PL",4
"BERRY AVE WEST",1
"BETHEL AVE",3
"BEVERLEY",7
"BIRDUALL AST",1
"BKLYN BRIDGE",2
"BLOOD ST",1
"BOARDWAY",2
"BOONER AVE",1
"BORIQUEN PL",1
"BOWLES AVE",1
"BOYNTON  AVE",1
"BOYNTON ST",1
"BQE WEST",8
"BRIGHTON 10 TERACE",1
"BRIGHTON 11TH",1
"BRIGHTON 2ND STREET",1
"BRIGHTON BEACH PKING",3
"BRONX BLVD AVE",1
"BROOKLYN BIRDGE PARK",2
"BROOKS AVE",1
"BROONE ST",2
"BUCKINGHAM",1
"BUNKE AVE",1
"BURLING  ST",1
"BUSH TERMINAL PK",1
"BX PK E ST",1
"Bartlett Pl",4
"Bay 52nd St",4
"Bidwell Ave",8
"Brooklyn Battery Tun",3
"Buchanan St",1
"Bunnell Ct",4
"C/ O LINDEN BLVD",1
"C/E 1829",1
"C/O 102",1
"C/O 120 STREET",1
"C/O 12TH",1
"C/O 135TH ST",1
"C/O 163 ST",1
"C/O 164",1
"C/O 167 JUMEL PLACE",1
"C/O 184 STREET",3
"C/O 188 ST",4
"C/O 209 STREET",2
"C/O 214",2
"C/O 21ST",2
"C/O 222",3
"C/O 223 STREET",1
"C/O 28 AVE",3
"C/O 28 STREET",1
"C/O 3144 3RD AVENUE",2
"C/O 43 ST",8
"C/O 50TH STREET",1
"C/O 51 STREET",2
"C/O 55",2
"C/O 69TH PLACE",2
"C/O 8 AVE",4
"C/O 96",3
"C/O 99",2
"C/O AITKEN PL",1
"C/O ALSTYNE AV",1
"C/O ALTON PL",1
"C/O AMITY ST",1
"C/O ATLANTIC",10
"C/O AVE  N",2
"C/O BEACH 22 ST",1
"C/O BEACH 62 STREET",1
"C/O BEACH 95",1
"C/O BOYCH",1
"C/O BROOKLYN AV",2
"C/O CAESAR PL",1
"C/O CHARLTON  STREET",1
"C/O COLDEN AV",1
"C/O COLES LN",1
"C/O CRAFT AV",1
"C/O CROOKE AV",2
"C/O CROSSBAY BLVD",3
"C/O CROTONA PARK SOU",1
"C/O DARROW PL",1
"C/O DEGRAW",2
"C/O DITMARS",1
"C/O DOLNSWE",1
"C/O DUNCOMB AVE",1
"C/O E 135TH",1
"C/O E 141 ST",2
"C/O E 158 ST",1
"C/O E 169 ST",4
"C/O E 179ST",1
"C/O E 183RD ST",4
"C/O E 216 ST",5
"C/O E 237 STREET",2
"C/O E 23RD ST",2
"C/O E 35",2
"C/O E 72 ST",3
"C/O E 92ND",1
"C/O E KINGSBRIDGE RD",1
"C/O EAST 10TH",2
"C/O EAST 165TH",1
"C/O EAST 202 ST",1
"C/O EAST 27",2
"C/O EDGECOMBE",6
"C/O ELMWOOD AVE",1
"C/O ERASMUS",1
"C/O ESPLANADA",3
"C/O GATES",1
"C/O GIVAN AV",1
"C/O GODWIN TERR",1
"C/O HEYSON",1
"C/O HEYSON RD",1
"C/O HOME LAWN ST",1
"C/O HUDSON",1
"C/O JAMAICA",13
"C/O JERSEY ST",2
"C/O KOSCIUSKO ST",1
"C/O LAYFAYETTE AVE",1
"C/O LONGFELLOW AVE",1
"C/O LOUISANA AVE",1
"C/O M-GASTON BLVD",3
"C/O MARMION",2
"C/O MIRIAM",1
"C/O N 3RD",4
"C/O N/E E 229 ST",2
"C/O NAPIER AVE",1
"C/O NEILL AVE",2
"C/O NW HAZEN ST",1
"C/O PALISADES AVE",1
"C/O PALMER AV",1
"C/O PLATT ST",1
"C/O PROSPECT AVENUE",1
"C/O PUTNAM AVENUE",1
"C/O RATHBUN AVE",2
"C/O RIEDEL AVE",1
"C/O RIVER AVE",4
"C/O ROBINSON ST",1
"C/O ROCHAMBEAU AVE",1
"C/O ROCHELLE ST",2
"C/O ROSEWOOD",1
"C/O ROSWELL AVE",2
"C/O RYDER HY",1
"C/O SECOND AVE",1
"C/O SEYMOUR",2
"C/O SHEPHARD",2
"C/O STERLING ST",2
"C/O STUYVESANT",1
"C/O SULLIVAN",1
"C/O THOMAS BOYLAND S",2
"C/O TIBBETT",2
"C/O TOWNSEND",1
"C/O VREELAND ST",2
"C/O W 120",3
"C/O W 123 ST",4
"C/O W 147 ST",2
"C/O W 165 ST",2
"C/O W 175",3
"C/O W 176 STG",1
"C/O W 36",2
"C/O W 57TH",3
"C/O WALTON",1
"C/O WEST FORDHAM RD",5
"C/S OCEAN",1
"CAFFREY ST",1
"CALYER  ST",1
"CAMBAN PL WEST",1
"CAMBERLAIN AVE",1
"CAMBRIDGE ST",2
"CAMPUS ROAD",2
"CAPPODANNO",2
"CARROLL  ST",5
"CARSON AVENUE",1
"CEDARWOOD RD",1
"CHARLECOTE RIDGE",3
"CHARLES LANE",2
"CHERRYWOOD COURT",1
"CHESTER  AVENUE",1
"CHITTENDEN AVENUE",5
"CHRISTOPHER LOOP",2
"CHRUSTOPHER AVE",1
"CLEARVIEW EXPRESSWAY",2
"CLEFLIN AVE",1
"CO 23 ST",1
"COLIDGE AVE",1
"COLLEGE PL BLVD",3
"COLLFIELD AEV",1
"COLUBUS",1
"COLUMBUSST",1
"COMMON WEALTH AVE",7
"COMMON WEALTHG AVE",1
"CONFUSCIUS PL",1
"CONSELYOU RD",1
"CONTINENTAL PLACE",1
"CONUENT AVE",1
"CORALREAF WAY",1
"CORMAGA AVE",1
"CORNER OF 5 ST",1
"CORNER OF DORCHESTER",3
"CORNER OF EVERTON ST",1
"CORNER OF RIVER TERR",1
"CORNER OF W 12",2
"CORNER OF W 197",1
"COVERT AVE",1
"COZINE ST",1
"CP 230",1
"CRES SKILL PL",1
"CREST AVE",1
"CRISTIE AVE",3
"CROCK AVENUE",1
"CRORONA PKWY",1
"CROSS BRONX EXP",9
"CROSS BRONX EXPY SV",1
"CROSS BY EXP WAY",1
"CROTON LP",2
"CUBERLAND ST",3
"Cherokee St",1
"D/O DITMAS AVE",1
"DALY",3
"DAVIS AV",2
"DEAN ST .",1
"DEAR BURN CT",1
"DEGUN ST",1
"DEMETER",1
"DIGNEY AVE",12
"DIKCMAN ST",1
"DIVEMAN ST",3
"DIVISON AVENUE",1
"DOWER ST",1
"DRIGGS AVE LORIMER S",1
"DRIGGS ST",2
"DUNKIRK",1
"DURGEA PL",1
"DWIGHT AVE",4
"DYCLEMAN ST",3
"Direnzo Ct",4
"E 13 TH",1
"E 132ND",1
"E 133 RD",1
"E 153ST",1
"E 164",8
"E 164 ST 3",1
"E 17 AVE S",1
"E 19TH AVE",1
"E 2  ST",1
"E 213 RD ST",1
"E 220TH  ST",1
"E 22ND  ST",2
"E 237",2
"E 240 STREET",2
"E 291",1
"E 40TH",3
"E 42 ST F/O",1
"E 5 AVE",2
"E 54 STR",1
"E 57 AVE",1
"E 62 STREET",2
"E 86 STREETT",1
"E 91ST",1
"E 97TH STREET",1
"E Augusta Ave",3
"E CAULDWELL",1
"E CHESTER RD",3
"E FORDHAM  RD",2
"E MAD AVE",1
"E MOSH NORTH",1
"E MOSHOLOU PKWYS",1
"E SECOND ST",2
"E WHITE PLAINS RD",1
"E. 120 ST 25 ST",1
"E. 120 ST 50 ST",1
"E. 122 STREET",1
"E. 138 ST",7
"E.9TH ST",1
"E/B ATLANTIC AV",2
"E/E/C/O W 141 ST",1
"E/O BEVERLEY RD",1
"E/O C/O 153 ST",1
"E/O HULL ST",1
"E/S  REDFERN AVE",1
"E/S 103RD ST",1
"E/S 120TH ST",1
"E/S 149 STREET",1
"E/S 171 ST",7
"E/S 189 ST",3
"E/S 20TH AVE",2
"E/S 22ND ST",1
"E/S 25TH AVE",3
"E/S 271 STREET",1
"E/S 30TH",1
"E/S 33 ST",4
"E/S 41ST AVE",4
"E/S 68TH  W/O BLISS",1
"E/S 69TH ST",1
"E/S BAISLEY BLVD 15",1
"E/S BARRY ST",3
"E/S BAY PKWY",2
"E/S BOODY",1
"E/S BOOTH ST",1
"E/S CARPENTER",1
"E/S CAULDWELL AVE",6
"E/S CLAY AAVE",1
"E/S CONCOURSE VILLAG",1
"E/S DENMAN ST",1
"E/S E 2",1
"E/S E 40 STREET",1
"E/S E 84 ST",1
"E/S EUCLID BLVD",1
"E/S FDR DRIVE",1
"E/S GRAFTON ST",3
"E/S GRAND AV",1
"E/S GRANGER ST",1
"E/S HEWLETT ST",2
"E/S INWOOD ST",7
"E/S JAMES PL",1
"E/S KINGS HWY",1
"E/S LEE AV",3
"E/S OF 114 ST",2
"E/S OF BEACH 01 STRE",2
"E/S OF HUDSON AVE",1
"E/S PAERDEGAT NO AVE",1
"E/S PINGROVE ST",1
"E/S RADDE PL",1
"E/S ROGERS AVE",1
"E/S S/B PARK AVE",1
"E/S SIYTG ST",1
"E/S STRATFORD AVE",1
"E/S UNION AVENUE",4
"E/S WALTON AVE",1
"E/S WEST 25 ST",1
"E/S WHITTER ST",5
"E/S WYCKOFF AVE",1
"E/S/O 12 AVE",1
"E183RD ST",1
"EAST  80 ST",1
"EAST  TREMONT AVENUE",1
"EAST 122",2
"EAST 139 STREET",4
"EAST 19",5
"EAST 191 STREET",2
"EAST 21 ST ST",3
"EAST 216 ST",4
"EAST 48TH ST",6
"EAST 52TH ST",1
"EAST 53RD",1
"EAST 55",2
"EAST 64 ST",9
"EAST 64TH ST",3
"EAST 73 STREET",3
"EAST EAST 143 ST",1
"EAST MOSHOLU",1
"EAST SIDE N/B BELL B",1
"EASTCHESTER AV",2
"EDGEMERE AVE",2
"EDGERTON BLVD",5
"EDMORE ST",1
"ELCRAT HYWY",1
"ELDM AVE",1
"ELEVERTON AVE",1
"ELIA AVE",1
"ELIZABETH  ST",3
"ELMHURST AVE R/S",2
"ELY CT",2
"EMESEN PLAYGROUND",1
"EPSON AVE",2
"ERICKSON PK",1
"ERICSSON STREET",1
"ES 5TH AVE",2
"ES OF BROADWAY",1
"ES OF MORRIS AVE",1
"ESPLANADA AVE",2
"ESPLANDE AVENUE",1
"ET PKWY",1
"ETNA",8
"EVERIT STREET",6
"F",4
"F/O 1038 BOSTON",1
"F/O 1700",1
"F/O 209 W 125",1
"F/O 2602",1
"F/O 2964 BEACH CHANN",1
"F/O 417 SACKETT",1
"F/O E 21 ST",1
"F/S W 130 ST",1
"FAADAY AVE",1
"FARVIEW BLVD",1
"FEMINORE ST",2
"FLATBUSH A VE",1
"FLORENCE AVE",3
"FLSTBUSH",1
"FLUSHING MDW RD",1
"FLUSHINGTON MEADOW P",1
"FMCP BOATHOUSE LOT",3
"FMCP BOATHOUSE PKG L",1
"FMCP OPP TENNIS CRTS",3
"FMCP PARKING LOT",6
"FNCP ROOSEVELT AVE",1
"FORDHAN HILL",1
"FOREST GREEN",4
"FOREST RD",4
"FOSEST AVE",1
"FRANKLIM AVENUE",1
"FRANKLYN AV",1
"FRESH  MEADOW LANE",1
"FRSH POND RD",2
"FT HAMILTON PPKWY",1
"FT. TILDEN",3
"FULTON S",2
"FURLEY STREET",1
"GARLAND AVE",3
"GARND ST",1
"GEORGE AVE",2
"GERALD AVE",8
"GERITSEN AVE",1
"GLOVER STREET",2
"GNRA-FLYOD",1
"GOETHELS AVE",1
"GORAVESEND NECK RD",1
"GOTHAM RD",1
"GOULD AVE",1
"GRAFTON",5
"GREAT KICK PARK",1
"GREAT KILLS PARK BEA",1
"GREEN PKWY LT JFK IA",1
"GREEN SY",1
"GREENCE ST",1
"GREENWAY TER",2
"GREENWOOD AVENUE",4
"GRISWALD AVE",1
"GRORGE ST",1
"GROTESTR",1
"GUERLANE ST",1
"Garretson Ln",2
"HACEN AVE",1
"HAMNELS BLVD",2
"HAMPTON GN",1
"HARBER RD",1
"HARRIS FIELD",1
"HAUDSON PL",1
"HAVEMEYER AVE.",1
"HEAT",1
"HEATH AVE.",1
"HEGEMAN AVENUE",8
"HENDRICKS",1
"HERKIMER PLACE",4
"HERSCHELL ST",3
"HIGH J GRANS CIRCLE",1
"HINDALE ST",1
"HINSHENDER AVE",1
"HOLY AVE",1
"HOMBOLDT ST",1
"HOOKER PL",4
"HOR HDG RX",1
"HORACE  HARDING EXPW",1
"HOXIE",6
"HUDSON RIVE DRIVE",1
"HUDSON RIVER PARK WE",4
"HUGES AVE",1
"HULL PLACE",1
"Hammock Ln",5
"Hooper Ave",8
"I/O 105TH",1
"I/O 40",1
"I/O 51 ST",1
"I/O 5765 BROADWAY",1
"I/O 84 AVE",1
"I/O BOOTH ST",1
"I/O CENTRE ST",1
"I/O E 163 ST",1
"I/O E 91 ST",2
"I/O EAST 175 ST",1
"I/O KINGSTON",2
"I/O LINDEN BLVD",2
"I/O OF CLOVE RD",1
"I/O SKILLMAN AVE",1
"INSIDE MAINE PARK",1
"INVINE ST",1
"INWOOD PL",4
"ISLAND AVENUE",1
"ITHICA",3
"J. ROZIER HANSBOROUG",1
"JACOB R 115 PARK BAY",1
"JACOBUS ST",2
"JANET PLACE",1
"JERICHO AVE",1
"JERSEY STY",1
"JEWELE AVE",1
"JFK LOT 9 AISLE B17",1
"JFK TERM 4",3
"JFK TERM 4 ARRIVALS",1
"JFK TERMINAL 4 ARRIV",4
"JFKA EXPRESSWAY",1
"JFKIA TERMINAL 7 LOW",1
"JFKIA TM4 ARRIVALS",4
"JORALEMON  STREET",1
"JSCRANTON AVE",1
"JUPITER ST",1
"Joval Ct",1
"KATAN AVE",3
"KELLEY BLVD",1
"KENNEL WORTH DR",1
"KESSEL STREET",2
"KILDARE RD",2
"KINICKERBOCKER",1
"KISSANA BLVD",1
"KNAPPS ST",1
"KNICKERBOCKER AVE.",1
"KOSCUISZKO STREET",1
"L/S 90TH 51 TO",1
"L/S 90TH JUSTICE",3
"L/S E 32ND ST",1
"L/S HOLLERS AV CONNE",1
"L/S STRAUSS STREET",2
"L/S W 6TH ST",4
"LAFEYETTE ST",1
"LARUE AVENUE",3
"LASALLES ST",1
"LASOLLE",1
"LAUREL HILL TERRRACE",1
"LEFRAK CENTER",1
"LEGION MEMORIAL",1
"LEXINGTON AVNEUE",2
"LGA AIRPORT PKLOT 10",1
"LGA TERMINA D OUTER",1
"LIDEN BLVD",1
"LISBON AVE",1
"LORILLAR PLAC",1
"LORRRAINE ST",1
"LOUSIANNA AVE",2
"LYON POOL REC CENTER",1
"M/N BRIGHTON 8 ST",1
"M/S MILFORD ST",1
"MABAMA AVE",1
"MADISON STR",1
"MAIN ST, NY,NY",1
"MAJOR DEEGAN EXPREWA",2
"MANTON PLGRD",1
"MARCH AV",1
"MARKET SLIP STREET",1
"MARKST",1
"MARLBOUROGH RD",1
"MARRIS AVE",2
"MATOR AVE",1
"MCDOLAD AVE",1
"MEADOW LAKE EAST",2
"MEADOW LAKE NORTH",4
"MERCEY ST",1
"MERIEDITH AVE",1
"MERMAID AV",7
"MESEROLE ST.",2
"MESSEROLE ST",4
"METEALF AVE",2
"METROPOLITN OVAL",1
"MGT",1
"MIAN ST RI NY",4
"MIDDLETON RD",3
"MIDLAND BLVD",1
"MILBANK RD",2
"MILBURN AVE",2
"MILLION DOLLAR ENTRC",1
"MOEOMBS PL",1
"MONTAGUE  ST",2
"MONTGOMERY STR",3
"MORININGSIDE DR",1
"MORRIS PARK NF",1
"MOSHOLU",7
"MOSHULU PKY",1
"MUNICPAL LOT # 1",1
"May Ave",5
"N 10 STREET",2
"N 122 ST",1
"N 1TH ST",3
"N 45 ST",2
"N AVE",1
"N BURGHER AVE",3
"N/B VAN CORTLANDT PK",1
"N/C 68 RD",1
"N/E 186 ST",1
"N/E 266 ST",1
"N/E 73 STREET",1
"N/E BAY RIDGE PKWY",1
"N/E C/O 106 AVE",2
"N/E C/O 132 ST",3
"N/E C/O 159 ST",1
"N/E C/O 170 ST",1
"N/E C/O 2480 8TH AVE",1
"N/E C/O 48 ST",1
"N/E C/O 51 ST",3
"N/E C/O BRIGHTON 5 S",1
"N/E C/O CHAUNCEY",1
"N/E C/O E 105 ST",1
"N/E C/O E 18 ST",2
"N/E C/O E 71",1
"N/E C/O EDGECOMBE AV",1
"N/E C/O GOTHALS",1
"N/E C/O HUNTINGTON",1
"N/E C/O LAFAYETTE AV",2
"N/E C/O LEBANON",1
"N/E C/O LEXON",1
"N/E C/O PARDE PL",1
"N/E C/O POWELL AVE",1
"N/E C/O QUARRY PL",1
"N/E C/O ST RAYMOND A",1
"N/E C/O VAN CORTLAND",1
"N/E C/O VICTORY BLVD",2
"N/E C/O WEST 160 ST",1
"N/E C/OF BRADDOCK AV",1
"N/E CORNER OF 85 ST",2
"N/E CORNER OF FARRGU",1
"N/E CRNR 9 AVE",6
"N/E E 170 ST",1
"N/E E 182 ST",1
"N/E E 50",1
"N/E GRAND CENTRAL PA",1
"N/E RYAWA AVE",2
"N/E WASHINGTON",2
"N/E/C 16 AVE",1
"N/E/C 67 ST",2
"N/E/C WEST 177",1
"N/E/C/O 89 AVE",1
"N/E/C/O ARTHUR AVE",1
"N/E/C/O CHATTERTON",1
"N/E/C/O EVERIT",1
"N/EC/O AVE L",1
"N/O 59 AVENUE",1
"N/O 85 ST",1
"N/O C/O JOHNSON",1
"N/O CLINTON ST",1
"N/O ROCKAWAY BEACH B",1
"N/S 112 AVE",1
"N/S 2 AVE",1
"N/S 214TH ST",1
"N/S 30 PL",1
"N/S 51 AV",2
"N/S 53 AVE",3
"N/S 55 AVE",7
"N/S 63 DRIVE",1
"N/S 63 STREET",8
"N/S 72ND ST",2
"N/S C/O BOOTH ST",1
"N/S CHALLTON ST",1
"N/S CHARTTON ST",1
"N/S CRYSTAL ST",1
"N/S DEY ST",1
"N/S DUMONT AVE",4
"N/S E 143RD ST",6
"N/S E 35 ST",1
"N/S E 44",4
"N/S E 59",1
"N/S EASTBAY AVE",1
"N/S FARMERS BLVD",2
"N/S FRARRAGUT RD",1
"N/S GATES AVE",2
"N/S MOSHOLU PKWY",1
"N/S N 11 ST",1
"N/S OF 92 ST",1
"N/S OF E 233RD ST",1
"N/S OF FOLIN PLACE",1
"N/S OF FULTON ST",2
"N/S OF GREENE AVE",1
"N/S OF W 63 ST",1
"N/S OR W 40TH ST",1
"N/S PARK AVE",7
"N/S PENELOPE AVE",1
"N/S PINEGROVE ST",1
"N/S RIVINGTON AT",1
"N/S ROCHESTER",1
"N/S RUST STREET",2
"N/S TUSKEGEE AIRMAN",3
"N/S W 204TH ST",1
"N/S W 40 STREET",4
"N/S W 93",2
"N/S WEST BRIGHTON AV",5
"N/S/E 12TH ST",1
"N/S/O W 180TH",1
"N/SIDE E/O E 89 ST",1
"N/SIDE OF MORRISON A",1
"N/W 115 ST",2
"N/W 18TH ST",2
"N/W 43RD ST",2
"N/W 89 AVE",1
"N/W C/O 111 RD",1
"N/W C/O 138 PL",1
"N/W C/O 13TH AVE",2
"N/W C/O 212 ST",2
"N/W C/O 4 AVE",3
"N/W C/O 53",1
"N/W C/O 6 ST",1
"N/W C/O 63 STREET",1
"N/W C/O 75 ST",1
"N/W C/O 82 STREET",1
"N/W C/O 97 AVE",2
"N/W C/O ARCHER",4
"N/W C/O BATTERY AVE",1
"N/W C/O DRIGGS AVE",2
"N/W C/O DUAN AVE",1
"N/W C/O E 108 ST",2
"N/W C/O E 172 ST",2
"N/W C/O E 188 ST",1
"N/W C/O E 88 ST",1
"N/W C/O EAST 211 ST",1
"N/W C/O FLATBUSH AVE",1
"N/W C/O LORTEE AVE",1
"N/W C/O MADISON AVE",3
"N/W C/O MENAHAN ST",1
"N/W C/O NOSTRAND",1
"N/W C/O TIFFANY ST",2
"N/W C/O WEST MOSHOLU",1
"N/W C/P CORNELL AVE",1
